"資料期別","縣市","鄉鎮市區","住宅拍賣移轉筆數"
"105Q3","新北市","新莊區",14
"105Q3","新北市","新店區",9
"105Q3","新北市","鶯歌區",3
"105Q3","新北市","三峽區",2
"105Q3","新北市","淡水區",7
"105Q3","新北市","汐止區",13
"105Q3","新北市","瑞芳區",1
"105Q3","新北市","土城區",4
"105Q3","新北市","蘆洲區",6
"105Q3","新北市","五股區",2
"105Q3","新北市","林口區",2
"105Q3","新北市","深坑區",1
"105Q3","新北市","三芝區",3
"105Q3","新北市","石門區",1
"105Q3","新北市","八里區",1
"105Q3","新北市","萬里區",5
"105Q3","台北市","",54
"105Q3","台北市","信義區",3
"105Q3","台北市","大安區",2
"105Q3","台北市","中山區",5
"105Q3","台北市","中正區",2
"105Q3","台北市","大同區",2
"105Q3","台北市","萬華區",2
"105Q3","台北市","文山區",1
"105Q3","台北市","南港區",1
"105Q3","台北市","內湖區",9
"105Q3","台北市","士林區",12
"105Q3","台北市","北投區",15
"105Q3","桃園市","",45
"105Q3","桃園市","桃園區",8
"105Q3","桃園市","中壢區",8
"105Q3","桃園市","平鎮區",4
"105Q3","桃園市","八德區",7
"105Q3","桃園市","楊梅區",4
"105Q3","桃園市","大溪區",3
"105Q3","桃園市","大園區",1
"105Q3","桃園市","龜山區",3
"105Q3","桃園市","龍潭區",5
"105Q3","桃園市","觀音區",2
"105Q3","台中市","",69
"105Q3","台中市","東區",6
"105Q3","台中市","南區",2
"105Q3","台中市","西區",1
"105Q3","台中市","北區",4
"105Q3","台中市","西屯區",10
"105Q3","台中市","南屯區",6
"105Q3","台中市","北屯區",9
"105Q3","台中市","豐原區",6
"105Q3","台中市","清水區",2
"105Q3","台中市","梧棲區",1
"105Q3","台中市","神岡區",1
"105Q3","台中市","潭子區",3
"105Q3","台中市","大雅區",1
"105Q3","台中市","新社區",1
"105Q3","台中市","外埔區",2
"105Q3","台中市","大安區",1
"105Q3","台中市","龍井區",3
"105Q3","台中市","霧峰區",2
"105Q3","台中市","太平區",4
"105Q3","台中市","大里區",4
"105Q3","台南市","",111
"105Q3","台南市","新營區",8
"105Q3","台南市","鹽水區",2
"105Q3","台南市","白河區",2
"105Q3","台南市","柳營區",15
"105Q3","台南市","後壁區",1
"105Q3","台南市","麻豆區",1
"105Q3","台南市","六甲區",2
"105Q3","台南市","佳里區",7
"105Q3","台南市","學甲區",2
"105Q3","台南市","七股區",1
"105Q3","台南市","新化區",3
"105Q3","台南市","善化區",2
"105Q3","台南市","安定區",1
"105Q3","台南市","玉井區",1
"105Q3","台南市","歸仁區",1
"105Q3","台南市","關廟區",2
"105Q3","台南市","永康區",24
"105Q3","台南市","東區",10
"105Q3","台南市","南區",6
"105Q3","台南市","北區",8
"105Q3","台南市","安南區",4
"105Q3","台南市","安平區",3
"105Q3","台南市","中西區",5
"105Q3","高雄市","",106
"105Q3","高雄市","鹽埕區",1
"105Q3","高雄市","鼓山區",8
"105Q3","高雄市","左營區",2
"105Q3","高雄市","楠梓區",1
"105Q3","高雄市","三民區",13
"105Q3","高雄市","新興區",1
"105Q3","高雄市","苓雅區",1
"105Q3","高雄市","前鎮區",6
"105Q3","高雄市","小港區",5
"105Q3","高雄市","鳳山區",21
"105Q3","高雄市","林園區",5
"105Q3","高雄市","大寮區",6
"105Q3","高雄市","大樹區",3
"105Q3","高雄市","大社區",6
"105Q3","高雄市","仁武區",4
"105Q3","高雄市","鳥松區",2
"105Q3","高雄市","橋頭區",2
"105Q3","高雄市","燕巢區",1
"105Q3","高雄市","湖內區",3
"105Q3","高雄市","茄萣區",1
"105Q3","高雄市","永安區",2
"105Q3","高雄市","旗山區",2
"105Q3","高雄市","六龜區",2
"105Q3","高雄市","甲仙區",1
"105Q3","高雄市","杉林區",1
"105Q3","高雄市","內門區",4
"105Q3","高雄市","茂林區",1
"105Q3","高雄市","那瑪夏區",1
"105Q3","宜蘭縣","",20
"105Q3","宜蘭縣","宜蘭市",7
"105Q3","宜蘭縣","羅東鎮",1
"105Q3","宜蘭縣","蘇澳鎮",5
"105Q3","宜蘭縣","礁溪鄉",1
"105Q3","宜蘭縣","冬山鄉",3
"105Q3","宜蘭縣","五結鄉",2
"105Q3","宜蘭縣","三星鄉",1
"105Q3","新竹縣","",14
"105Q3","新竹縣","竹北市",3
"105Q3","新竹縣","湖口鄉",6
"105Q3","新竹縣","新豐鄉",2
"105Q3","新竹縣","芎林鄉",1
"105Q3","新竹縣","寶山鄉",1
"105Q3","新竹縣","北埔鄉",1
"105Q3","苗栗縣","",22
"105Q3","苗栗縣","苗栗市",3
"105Q3","苗栗縣","苑裡鎮",1
"105Q3","苗栗縣","通霄鎮",2
"105Q3","苗栗縣","頭份鎮",10
"105Q3","苗栗縣","後龍鎮",3
"105Q3","苗栗縣","公館鄉",2
"105Q3","苗栗縣","頭屋鄉",1
"105Q3","彰化縣","",43
"105Q3","彰化縣","彰化市",7
"105Q3","彰化縣","鹿港鎮",1
"105Q3","彰化縣","北斗鎮",2
"105Q3","彰化縣","員林鎮",3
"105Q3","彰化縣","溪湖鎮",1
"105Q3","彰化縣","二林鎮",1
"105Q3","彰化縣","伸港鄉",9
"105Q3","彰化縣","秀水鄉",1
"105Q3","彰化縣","花壇鄉",2
"105Q3","彰化縣","芬園鄉",1
"105Q3","彰化縣","社頭鄉",4
"105Q3","彰化縣","芳苑鄉",11
"105Q3","南投縣","",14
"105Q3","南投縣","南投市",2
"105Q3","南投縣","埔里鎮",6
"105Q3","南投縣","草屯鎮",3
"105Q3","南投縣","竹山鎮",1
"105Q3","南投縣","名間鄉",1
"105Q3","南投縣","中寮鄉",1
"105Q3","雲林縣","",28
"105Q3","雲林縣","斗六市",2
"105Q3","雲林縣","虎尾鎮",1
"105Q3","雲林縣","西螺鎮",4
"105Q3","雲林縣","北港鎮",1
"105Q3","雲林縣","古坑鄉",5
"105Q3","雲林縣","莿桐鄉",2
"105Q3","雲林縣","林內鄉",2
"105Q3","雲林縣","崙背鄉",3
"105Q3","雲林縣","褒忠鄉",1
"105Q3","雲林縣","台西鄉",2
"105Q3","雲林縣","元長鄉",1
"105Q3","雲林縣","口湖鄉",3
"105Q3","雲林縣","水林鄉",1
"105Q3","嘉義縣","",20
"105Q3","嘉義縣","朴子市",3
"105Q3","嘉義縣","布袋鎮",3
"105Q3","嘉義縣","大林鎮",2
"105Q3","嘉義縣","民雄鄉",5
"105Q3","嘉義縣","新港鄉",1
"105Q3","嘉義縣","東石鄉",1
"105Q3","嘉義縣","水上鄉",2
"105Q3","嘉義縣","中埔鄉",2
"105Q3","嘉義縣","大埔鄉",1
"105Q3","屏東縣","",41
"105Q3","屏東縣","屏東市",12
"105Q3","屏東縣","潮州鎮",4
"105Q3","屏東縣","東港鎮",1
"105Q3","屏東縣","恆春鎮",1
"105Q3","屏東縣","萬丹鄉",1
"105Q3","屏東縣","長治鄉",2
"105Q3","屏東縣","九如鄉",1
"105Q3","屏東縣","里港鄉",2
"105Q3","屏東縣","高樹鄉",2
"105Q3","屏東縣","內埔鄉",5
"105Q3","屏東縣","枋寮鄉",2
"105Q3","屏東縣","新園鄉",1
"105Q3","屏東縣","林邊鄉",1
"105Q3","屏東縣","南州鄉",1
"105Q3","屏東縣","佳冬鄉",1
"105Q3","屏東縣","滿州鄉",1
"105Q3","屏東縣","泰武鄉",1
"105Q3","屏東縣","春日鄉",1
"105Q3","屏東縣","獅子鄉",1
"105Q3","台東縣","",6
"105Q3","台東縣","卑南鄉",4
"105Q3","台東縣","東河鄉",1
"105Q3","台東縣","鹿野鄉",1
"105Q3","花蓮縣","",15
"105Q3","花蓮縣","花蓮市",6
"105Q3","花蓮縣","玉里鎮",1
"105Q3","花蓮縣","吉安鄉",3
"105Q3","花蓮縣","壽豐鄉",2
"105Q3","花蓮縣","光復鄉",1
"105Q3","花蓮縣","富里鄉",1
"105Q3","花蓮縣","萬榮鄉",1
"105Q3","澎湖縣","",4
"105Q3","澎湖縣","馬公市",2
"105Q3","澎湖縣","湖西鄉",2
"105Q3","基隆市","",26
"105Q3","基隆市","中正區",9
"105Q3","基隆市","七堵區",1
"105Q3","基隆市","暖暖區",4
"105Q3","基隆市","中山區",3
"105Q3","基隆市","安樂區",7
"105Q3","基隆市","信義區",2
"105Q3","新竹市","",14
"105Q3","新竹市","新竹市",14
"105Q3","嘉義市","",11
"105Q3","嘉義市","嘉義市",11
"105Q4","全國","",814
"105Q4","新北市","",150
"105Q4","新北市","板橋區",9
"105Q4","新北市","三重區",17
"105Q4","新北市","中和區",22
"105Q4","新北市","永和區",6
"105Q4","新北市","新莊區",11
"105Q4","新北市","新店區",19
"105Q4","新北市","鶯歌區",3
"105Q4","新北市","三峽區",5
"105Q4","新北市","淡水區",14
"105Q4","新北市","汐止區",8
"105Q4","新北市","瑞芳區",5
"105Q4","新北市","土城區",6
"105Q4","新北市","蘆洲區",4
"105Q4","新北市","五股區",5
"105Q4","新北市","泰山區",4
"105Q4","新北市","林口區",4
"105Q4","新北市","深坑區",1
"105Q4","新北市","三芝區",2
"105Q4","新北市","八里區",1
"105Q4","新北市","金山區",1
"105Q4","新北市","烏來區",3
"105Q4","台北市","",63
"105Q4","台北市","松山區",4
"105Q4","台北市","信義區",3
"105Q4","台北市","大安區",8
"105Q4","台北市","中山區",10
"105Q4","台北市","中正區",6
"105Q4","台北市","大同區",3
"105Q4","台北市","萬華區",4
"105Q4","台北市","文山區",10
"105Q4","台北市","南港區",2
"105Q4","台北市","內湖區",7
"105Q4","台北市","士林區",3
"105Q4","台北市","北投區",3
"105Q4","桃園市","",59
"105Q4","桃園市","桃園區",16
"105Q4","桃園市","中壢區",9
"105Q4","桃園市","平鎮區",6
"105Q4","桃園市","八德區",4
"105Q4","桃園市","楊梅區",7
"105Q4","桃園市","大溪區",1
"105Q4","桃園市","龜山區",8
"105Q4","桃園市","龍潭區",5
"105Q4","桃園市","新屋區",2
"105Q4","桃園市","觀音區",1
"105Q4","台中市","",70
"105Q4","台中市","東區",1
"105Q4","台中市","南區",4
"105Q4","台中市","西區",4
"105Q4","台中市","北區",5
"105Q4","台中市","西屯區",8
"105Q4","台中市","南屯區",5
"105Q4","台中市","北屯區",13
"105Q4","台中市","豐原區",2
"105Q4","台中市","東勢區",3
"105Q4","台中市","清水區",1
"105Q4","台中市","沙鹿區",2
"105Q4","台中市","梧棲區",3
"105Q4","台中市","后里區",2
"105Q4","台中市","潭子區",3
"105Q4","台中市","大雅區",1
"105Q4","台中市","大肚區",5
"105Q4","台中市","龍井區",2
"105Q4","台中市","霧峰區",2
"105Q4","台中市","太平區",2
"105Q4","台中市","大里區",2
"105Q4","台南市","",105
"105Q4","台南市","新營區",5
"105Q4","台南市","鹽水區",2
"105Q4","台南市","白河區",3
"105Q4","台南市","柳營區",1
"105Q4","台南市","後壁區",2
"105Q4","台南市","東山區",2
"105Q4","台南市","下營區",3
"105Q4","台南市","六甲區",2
"105Q4","台南市","佳里區",2
"105Q4","台南市","學甲區",2
"105Q4","台南市","西港區",1
"105Q4","台南市","七股區",1
"105Q4","台南市","將軍區",1
"105Q4","台南市","新化區",1
"105Q4","台南市","善化區",2
"105Q4","台南市","新市區",5
"105Q4","台南市","玉井區",4
"105Q4","台南市","仁德區",9
"105Q4","台南市","歸仁區",1
"105Q4","台南市","關廟區",2
"105Q4","台南市","永康區",11
"105Q4","台南市","東區",4
"105Q4","台南市","南區",9
"105Q4","台南市","北區",4
"105Q4","台南市","安南區",3
"105Q4","台南市","安平區",5
"105Q4","台南市","中西區",18
"105Q4","高雄市","",96
"105Q4","高雄市","鹽埕區",1
"105Q4","高雄市","鼓山區",5
"105Q4","高雄市","左營區",5
"105Q4","高雄市","楠梓區",8
"105Q4","高雄市","三民區",8
"105Q4","高雄市","新興區",1
"105Q4","高雄市","前金區",2
"105Q4","高雄市","苓雅區",5
"105Q4","高雄市","前鎮區",6
"105Q4","高雄市","小港區",3
"105Q4","高雄市","鳳山區",13
"105Q4","高雄市","林園區",9
"105Q4","高雄市","大寮區",6
"105Q4","高雄市","大樹區",2
"105Q4","高雄市","大社區",1
"105Q4","高雄市","仁武區",1
"105Q4","高雄市","鳥松區",2
"105Q4","高雄市","岡山區",4
"105Q4","高雄市","橋頭區",1
"105Q4","高雄市","燕巢區",2
"105Q4","高雄市","路竹區",1
"105Q4","高雄市","湖內區",2
"105Q4","高雄市","茄萣區",2
"105Q4","高雄市","永安區",1
"105Q4","高雄市","旗山區",3
"105Q4","高雄市","美濃區",2
"105Q4","宜蘭縣","",8
"105Q4","宜蘭縣","宜蘭市",1
"105Q4","宜蘭縣","蘇澳鎮",3
"105Q4","宜蘭縣","礁溪鄉",1
"105Q4","宜蘭縣","壯圍鄉",1
"105Q4","宜蘭縣","冬山鄉",1
"105Q4","宜蘭縣","五結鄉",1
"105Q4","新竹縣","",20
"105Q4","新竹縣","竹北市",4
"105Q4","新竹縣","關西鎮",1
"105Q4","新竹縣","新埔鎮",2
"105Q4","新竹縣","竹東鎮",4
"105Q4","新竹縣","湖口鄉",4
"105Q4","新竹縣","橫山鄉",2
"105Q4","新竹縣","寶山鄉",3
"105Q4","苗栗縣","",8
"105Q4","苗栗縣","苗栗市",1
"105Q4","苗栗縣","苑裡鎮",1
"105Q4","苗栗縣","通霄鎮",1
"105Q4","苗栗縣","竹南鎮",1
"105Q4","苗栗縣","頭份鎮",3
"105Q4","苗栗縣","泰安鄉",1
"105Q4","彰化縣","",56
"105Q4","彰化縣","彰化市",16
"105Q4","彰化縣","鹿港鎮",2
"105Q4","彰化縣","和美鎮",1
"105Q4","彰化縣","北斗鎮",1
"105Q4","彰化縣","員林鎮",4
"105Q4","彰化縣","溪湖鎮",4
"105Q4","彰化縣","田中鎮",2
"105Q4","彰化縣","二林鎮",1
"105Q4","彰化縣","伸港鄉",2
"105Q4","彰化縣","花壇鄉",1
"105Q4","彰化縣","大村鄉",2
"105Q4","彰化縣","埔鹽鄉",1
"105Q4","彰化縣","埔心鄉",6
"105Q4","彰化縣","社頭鄉",3
"105Q4","彰化縣","二水鄉",3
"105Q4","彰化縣","芳苑鄉",3
"105Q4","彰化縣","竹塘鄉",1
"105Q4","彰化縣","溪州鄉",3
"105Q4","南投縣","",23
"105Q4","南投縣","南投市",7
"105Q4","南投縣","埔里鎮",3
"105Q4","南投縣","草屯鎮",5
"105Q4","南投縣","竹山鎮",4
"105Q4","南投縣","集集鎮",1
"105Q4","南投縣","名間鄉",1
"105Q4","南投縣","魚池鄉",1
"105Q4","南投縣","國姓鄉",1
"105Q4","雲林縣","",27
"105Q4","雲林縣","斗六市",5
"105Q4","雲林縣","斗南鎮",3
"105Q4","雲林縣","虎尾鎮",3
"105Q4","雲林縣","土庫鎮",6
"105Q4","雲林縣","北港鎮",1
"105Q4","雲林縣","林內鄉",5
"105Q4","雲林縣","二崙鄉",2
"105Q4","雲林縣","褒忠鄉",1
"105Q4","雲林縣","台西鄉",1
"105Q4","嘉義縣","",21
"105Q4","嘉義縣","朴子市",4
"105Q4","嘉義縣","布袋鎮",3
"105Q4","嘉義縣","民雄鄉",3
"105Q4","嘉義縣","溪口鄉",1
"105Q4","嘉義縣","新港鄉",1
"105Q4","嘉義縣","東石鄉",1
"105Q4","嘉義縣","義竹鄉",2
"105Q4","嘉義縣","水上鄉",2
"105Q4","嘉義縣","中埔鄉",3
"105Q4","嘉義縣","番路鄉",1
"105Q4","屏東縣","",42
"105Q4","屏東縣","屏東市",16
"105Q4","屏東縣","潮州鎮",5
"105Q4","屏東縣","東港鎮",2
"105Q4","屏東縣","恆春鎮",1
"105Q4","屏東縣","萬丹鄉",1
"105Q4","屏東縣","里港鄉",1
"105Q4","屏東縣","鹽埔鄉",1
"105Q4","屏東縣","高樹鄉",2
"105Q4","屏東縣","內埔鄉",3
"105Q4","屏東縣","新埤鄉",2
"105Q4","屏東縣","枋寮鄉",3
"105Q4","屏東縣","新園鄉",1
"105Q4","屏東縣","崁頂鄉",1
"105Q4","屏東縣","林邊鄉",1
"105Q4","屏東縣","車城鄉",1
"105Q4","屏東縣","牡丹鄉",1
"105Q4","台東縣","",9
"105Q4","台東縣","台東市",9
"105Q4","花蓮縣","",14
"105Q4","花蓮縣","花蓮市",4
"105Q4","花蓮縣","吉安鄉",5
"105Q4","花蓮縣","壽豐鄉",2
"105Q4","花蓮縣","光復鄉",1
"105Q4","花蓮縣","瑞穗鄉",1
"105Q4","花蓮縣","秀林鄉",1
"105Q4","澎湖縣","",3
"105Q4","澎湖縣","馬公市",1
"105Q4","澎湖縣","湖西鄉",1
"105Q4","澎湖縣","白沙鄉",1
"105Q4","基隆市","",19
"105Q4","基隆市","中正區",4
"105Q4","基隆市","七堵區",4
"105Q4","基隆市","暖暖區",4
"105Q4","基隆市","仁愛區",3
"105Q4","基隆市","中山區",1
"105Q4","基隆市","安樂區",1
"105Q4","基隆市","信義區",2
"105Q4","新竹市","",9
"105Q4","新竹市","新竹市",9
"105Q4","嘉義市","",12
"105Q4","嘉義市","嘉義市",12
"106Q1","全國","",786
"106Q1","新北市","",132
"106Q1","新北市","板橋區",12
"106Q1","新北市","三重區",9
"106Q1","新北市","中和區",15
"106Q1","新北市","永和區",5
"106Q1","新北市","新莊區",13
"106Q1","新北市","新店區",9
"106Q1","新北市","樹林區",2
"106Q1","新北市","鶯歌區",6
"106Q1","新北市","三峽區",3
"106Q1","新北市","淡水區",9
"106Q1","新北市","汐止區",13
"106Q1","新北市","瑞芳區",3
"106Q1","新北市","土城區",4
"106Q1","新北市","蘆洲區",16
"106Q1","新北市","泰山區",1
"106Q1","新北市","林口區",1
"106Q1","新北市","三芝區",6
"106Q1","新北市","八里區",1
"106Q1","新北市","萬里區",4
"106Q1","台北市","",74
"106Q1","台北市","松山區",5
"106Q1","台北市","信義區",12
"106Q1","台北市","大安區",6
"106Q1","台北市","中山區",3
"106Q1","台北市","中正區",9
"106Q1","台北市","大同區",3
"106Q1","台北市","萬華區",8
"106Q1","台北市","文山區",7
"106Q1","台北市","南港區",2
"106Q1","台北市","內湖區",6
"106Q1","台北市","士林區",7
"106Q1","台北市","北投區",6
"106Q1","桃園市","",61
"106Q1","桃園市","桃園區",17
"106Q1","桃園市","中壢區",9
"106Q1","桃園市","平鎮區",6
"106Q1","桃園市","八德區",8
"106Q1","桃園市","楊梅區",12
"106Q1","桃園市","大溪區",2
"106Q1","桃園市","蘆竹區",2
"106Q1","桃園市","大園區",1
"106Q1","桃園市","龜山區",3
"106Q1","桃園市","龍潭區",1
"106Q1","台中市","",57
"106Q1","台中市","中區",1
"106Q1","台中市","南區",6
"106Q1","台中市","西區",5
"106Q1","台中市","北區",8
"106Q1","台中市","西屯區",7
"106Q1","台中市","南屯區",2
"106Q1","台中市","北屯區",9
"106Q1","台中市","豐原區",5
"106Q1","台中市","大甲區",2
"106Q1","台中市","后里區",1
"106Q1","台中市","神岡區",1
"106Q1","台中市","潭子區",4
"106Q1","台中市","大雅區",2
"106Q1","台中市","外埔區",1
"106Q1","台中市","大肚區",2
"106Q1","台中市","太平區",1
"106Q1","台南市","",82
"106Q1","台南市","新營區",16
"106Q1","台南市","鹽水區",2
"106Q1","台南市","白河區",3
"106Q1","台南市","柳營區",1
"106Q1","台南市","後壁區",1
"106Q1","台南市","下營區",1
"106Q1","台南市","六甲區",1
"106Q1","台南市","官田區",1
"106Q1","台南市","佳里區",2
"106Q1","台南市","學甲區",1
"106Q1","台南市","西港區",1
"106Q1","台南市","將軍區",2
"106Q1","台南市","新化區",1
"106Q1","台南市","善化區",3
"106Q1","台南市","新市區",1
"106Q1","台南市","安定區",2
"106Q1","台南市","玉井區",1
"106Q1","台南市","南化區",1
"106Q1","台南市","仁德區",1
"106Q1","台南市","永康區",7
"106Q1","台南市","東區",5
"106Q1","台南市","南區",7
"106Q1","台南市","北區",5
"106Q1","台南市","安南區",4
"106Q1","台南市","安平區",2
"106Q1","台南市","中西區",10
"106Q1","高雄市","",118
"106Q1","高雄市","鼓山區",3
"106Q1","高雄市","左營區",10
"106Q1","高雄市","楠梓區",16
"106Q1","高雄市","三民區",6
"106Q1","高雄市","新興區",12
"106Q1","高雄市","苓雅區",9
"106Q1","高雄市","前鎮區",2
"106Q1","高雄市","小港區",5
"106Q1","高雄市","鳳山區",24
"106Q1","高雄市","林園區",11
"106Q1","高雄市","大寮區",8
"106Q1","高雄市","岡山區",4
"106Q1","高雄市","橋頭區",2
"106Q1","高雄市","湖內區",1
"106Q1","高雄市","彌陀區",1
"106Q1","高雄市","梓官區",1
"106Q1","高雄市","美濃區",2
"106Q1","高雄市","桃源區",1
"106Q1","宜蘭縣","",23
"106Q1","宜蘭縣","宜蘭市",2
"106Q1","宜蘭縣","羅東鎮",2
"106Q1","宜蘭縣","蘇澳鎮",3
"106Q1","宜蘭縣","頭城鎮",1
"106Q1","宜蘭縣","礁溪鄉",6
"106Q1","宜蘭縣","五結鄉",7
"106Q1","宜蘭縣","三星鄉",2
"106Q1","新竹縣","",19
"106Q1","新竹縣","竹北市",4
"106Q1","新竹縣","關西鎮",1
"106Q1","新竹縣","竹東鎮",2
"106Q1","新竹縣","湖口鄉",3
"106Q1","新竹縣","新豐鄉",5
"106Q1","新竹縣","芎林鄉",3
"106Q1","新竹縣","寶山鄉",1
"106Q1","苗栗縣","",19
"106Q1","苗栗縣","苗栗市",5
"106Q1","苗栗縣","苑裡鎮",1
"106Q1","苗栗縣","通霄鎮",1
"106Q1","苗栗縣","竹南鎮",3
"106Q1","苗栗縣","頭份鎮",4
"106Q1","苗栗縣","公館鄉",1
"106Q1","苗栗縣","銅鑼鄉",1
"106Q1","苗栗縣","造橋鄉",1
"106Q1","苗栗縣","獅潭鄉",2
"106Q1","彰化縣","",36
"106Q1","彰化縣","彰化市",3
"106Q1","彰化縣","鹿港鎮",7
"106Q1","彰化縣","和美鎮",2
"106Q1","彰化縣","北斗鎮",1
"106Q1","彰化縣","溪湖鎮",1
"106Q1","彰化縣","田中鎮",1
"106Q1","彰化縣","二林鎮",2
"106Q1","彰化縣","線西鄉",2
"106Q1","彰化縣","伸港鄉",1
"106Q1","彰化縣","福興鄉",1
"106Q1","彰化縣","花壇鄉",2
"106Q1","彰化縣","大村鄉",1
"106Q1","彰化縣","埔鹽鄉",2
"106Q1","彰化縣","埔心鄉",2
"106Q1","彰化縣","永靖鄉",1
"106Q1","彰化縣","田尾鄉",2
"106Q1","彰化縣","芳苑鄉",1
"106Q1","彰化縣","溪州鄉",4
"106Q1","南投縣","",12
"106Q1","南投縣","南投市",3
"106Q1","南投縣","埔里鎮",4
"106Q1","南投縣","草屯鎮",4
"106Q1","南投縣","國姓鄉",1
"106Q1","雲林縣","",24
"106Q1","雲林縣","斗六市",1
"106Q1","雲林縣","斗南鎮",3
"106Q1","雲林縣","土庫鎮",1
"106Q1","雲林縣","北港鎮",3
"106Q1","雲林縣","大埤鄉",1
"106Q1","雲林縣","莿桐鄉",1
"106Q1","雲林縣","林內鄉",1
"106Q1","雲林縣","崙背鄉",1
"106Q1","雲林縣","麥寮鄉",2
"106Q1","雲林縣","褒忠鄉",1
"106Q1","雲林縣","台西鄉",1
"106Q1","雲林縣","元長鄉",1
"106Q1","雲林縣","四湖鄉",5
"106Q1","雲林縣","水林鄉",2
"106Q1","嘉義縣","",24
"106Q1","嘉義縣","太保市",2
"106Q1","嘉義縣","朴子市",1
"106Q1","嘉義縣","布袋鎮",2
"106Q1","嘉義縣","民雄鄉",4
"106Q1","嘉義縣","新港鄉",3
"106Q1","嘉義縣","六腳鄉",1
"106Q1","嘉義縣","東石鄉",2
"106Q1","嘉義縣","義竹鄉",1
"106Q1","嘉義縣","鹿草鄉",1
"106Q1","嘉義縣","水上鄉",3
"106Q1","嘉義縣","中埔鄉",3
"106Q1","嘉義縣","阿里山鄉",1
"106Q1","屏東縣","",27
"106Q1","屏東縣","屏東市",10
"106Q1","屏東縣","東港鎮",1
"106Q1","屏東縣","長治鄉",1
"106Q1","屏東縣","九如鄉",1
"106Q1","屏東縣","高樹鄉",5
"106Q1","屏東縣","萬巒鄉",1
"106Q1","屏東縣","內埔鄉",1
"106Q1","屏東縣","竹田鄉",1
"106Q1","屏東縣","枋寮鄉",1
"106Q1","屏東縣","新園鄉",2
"106Q1","屏東縣","南州鄉",1
"106Q1","屏東縣","泰武鄉",2
"106Q1","台東縣","",6
"106Q1","台東縣","台東市",4
"106Q1","台東縣","卑南鄉",2
"106Q1","花蓮縣","",22
"106Q1","花蓮縣","花蓮市",8
"106Q1","花蓮縣","新城鄉",1
"106Q1","花蓮縣","吉安鄉",5
"106Q1","花蓮縣","壽豐鄉",1
"106Q1","花蓮縣","光復鄉",4
"106Q1","花蓮縣","秀林鄉",2
"106Q1","花蓮縣","萬榮鄉",1
"106Q1","澎湖縣","",2
"106Q1","澎湖縣","馬公市",1
"106Q1","澎湖縣","望安鄉",1
"106Q1","基隆市","",23
"106Q1","基隆市","中正區",3
"106Q1","基隆市","七堵區",1
"106Q1","基隆市","暖暖區",6
"106Q1","基隆市","仁愛區",2
"106Q1","基隆市","中山區",2
"106Q1","基隆市","安樂區",6
"106Q1","基隆市","信義區",3
"106Q1","新竹市","",9
"106Q1","新竹市","新竹市",9
"106Q1","嘉義市","",16
"106Q1","嘉義市","嘉義市",16
"106Q2","全國","",798
"106Q2","新北市","",90
"106Q2","新北市","板橋區",14
"106Q2","新北市","三重區",2
"106Q2","新北市","中和區",8
"106Q2","新北市","永和區",5
"106Q2","新北市","新莊區",12
"106Q2","新北市","新店區",7
"106Q2","新北市","樹林區",5
"106Q2","新北市","鶯歌區",3
"106Q2","新北市","三峽區",3
"106Q2","新北市","淡水區",3
"106Q2","新北市","汐止區",5
"106Q2","新北市","瑞芳區",5
"106Q2","新北市","蘆洲區",8
"106Q2","新北市","五股區",1
"106Q2","新北市","泰山區",1
"106Q2","新北市","林口區",2
"106Q2","新北市","三芝區",2
"106Q2","新北市","雙溪區",2
"106Q2","新北市","貢寮區",1
"106Q2","新北市","萬里區",1
"106Q2","台北市","",105
"106Q2","台北市","松山區",8
"106Q2","台北市","信義區",9
"106Q2","台北市","大安區",7
"106Q2","台北市","中山區",12
"106Q2","台北市","中正區",12
"106Q2","台北市","大同區",3
"106Q2","台北市","萬華區",9
"106Q2","台北市","文山區",12
"106Q2","台北市","內湖區",13
"106Q2","台北市","士林區",15
"106Q2","台北市","北投區",5
"106Q2","桃園市","",66
"106Q2","桃園市","桃園區",16
"106Q2","桃園市","中壢區",12
"106Q2","桃園市","平鎮區",8
"106Q2","桃園市","八德區",7
"106Q2","桃園市","楊梅區",7
"106Q2","桃園市","大溪區",2
"106Q2","桃園市","蘆竹區",2
"106Q2","桃園市","龜山區",3
"106Q2","桃園市","龍潭區",6
"106Q2","桃園市","觀音區",3
"106Q2","台中市","",82
"106Q2","台中市","中區",3
"106Q2","台中市","南區",4
"106Q2","台中市","西區",2
"106Q2","台中市","北區",10
"106Q2","台中市","西屯區",6
"106Q2","台中市","南屯區",11
"106Q2","台中市","北屯區",13
"106Q2","台中市","豐原區",5
"106Q2","台中市","東勢區",3
"106Q2","台中市","大甲區",1
"106Q2","台中市","清水區",3
"106Q2","台中市","沙鹿區",3
"106Q2","台中市","梧棲區",1
"106Q2","台中市","后里區",1
"106Q2","台中市","大雅區",3
"106Q2","台中市","新社區",1
"106Q2","台中市","烏日區",1
"106Q2","台中市","龍井區",1
"106Q2","台中市","霧峰區",2
"106Q2","台中市","太平區",3
"106Q2","台中市","大里區",5
"106Q2","台南市","",76
"106Q2","台南市","新營區",7
"106Q2","台南市","鹽水區",1
"106Q2","台南市","白河區",2
"106Q2","台南市","柳營區",1
"106Q2","台南市","後壁區",3
"106Q2","台南市","麻豆區",2
"106Q2","台南市","佳里區",2
"106Q2","台南市","將軍區",1
