年,季,日期標準,資料期別,縣市,鄉鎮市區,住宅買賣移轉筆數
2012,1,2012/1/1,101Q1,屏東縣,高樹鄉,6
2012,1,2012/1/1,101Q1,屏東縣,萬巒鄉,19
2012,1,2012/1/1,101Q1,屏東縣,內埔鄉,53
2012,1,2012/1/1,101Q1,屏東縣,竹田鄉,9
2012,1,2012/1/1,101Q1,屏東縣,新埤鄉,11
2012,1,2012/1/1,101Q1,屏東縣,枋寮鄉,23
2012,1,2012/1/1,101Q1,屏東縣,新園鄉,20
2012,1,2012/1/1,101Q1,屏東縣,崁頂鄉,5
2012,1,2012/1/1,101Q1,屏東縣,林邊鄉,6
2012,1,2012/1/1,101Q1,屏東縣,南州鄉,4
2012,1,2012/1/1,101Q1,屏東縣,佳冬鄉,7
2012,1,2012/1/1,101Q1,屏東縣,琉球鄉,1
2012,1,2012/1/1,101Q1,屏東縣,車城鄉,4
2012,1,2012/1/1,101Q1,屏東縣,滿州鄉,5
2012,1,2012/1/1,101Q1,屏東縣,枋山鄉,2
2012,1,2012/1/1,101Q1,屏東縣,三地門鄉,0
2012,1,2012/1/1,101Q1,屏東縣,霧台鄉,0
2012,1,2012/1/1,101Q1,屏東縣,瑪家鄉,1
2012,1,2012/1/1,101Q1,屏東縣,泰武鄉,1
2012,1,2012/1/1,101Q1,屏東縣,來義鄉,1
2012,1,2012/1/1,101Q1,屏東縣,春日鄉,1
2012,1,2012/1/1,101Q1,屏東縣,獅子鄉,1
2012,1,2012/1/1,101Q1,屏東縣,牡丹鄉,1
2012,1,2012/1/1,101Q1,台東縣,台東市,190
2012,1,2012/1/1,101Q1,台東縣,成功鎮,13
2012,1,2012/1/1,101Q1,台東縣,關山鎮,2
2012,1,2012/1/1,101Q1,台東縣,卑南鄉,8
2012,1,2012/1/1,101Q1,台東縣,大武鄉,0
2012,1,2012/1/1,101Q1,台東縣,太麻里鄉,1
2012,1,2012/1/1,101Q1,台東縣,東河鄉,5
2012,1,2012/1/1,101Q1,台東縣,長濱鄉,1
2012,1,2012/1/1,101Q1,台東縣,鹿野鄉,4
2012,1,2012/1/1,101Q1,台東縣,池上鄉,2
2012,1,2012/1/1,101Q1,台東縣,綠島鄉,0
2012,1,2012/1/1,101Q1,台東縣,延平鄉,1
2012,1,2012/1/1,101Q1,台東縣,海端鄉,0
2012,1,2012/1/1,101Q1,台東縣,達仁鄉,0
2012,1,2012/1/1,101Q1,台東縣,金峰鄉,0
2012,1,2012/1/1,101Q1,台東縣,蘭嶼鄉,0
2012,1,2012/1/1,101Q1,花蓮縣,花蓮市,392
2012,1,2012/1/1,101Q1,花蓮縣,鳳林鎮,7
2012,1,2012/1/1,101Q1,花蓮縣,玉里鎮,16
2012,1,2012/1/1,101Q1,花蓮縣,新城鄉,45
2012,1,2012/1/1,101Q1,花蓮縣,吉安鄉,196
2012,1,2012/1/1,101Q1,花蓮縣,壽豐鄉,23
2012,1,2012/1/1,101Q1,花蓮縣,光復鄉,7
2012,1,2012/1/1,101Q1,花蓮縣,豐濱鄉,5
2012,1,2012/1/1,101Q1,花蓮縣,瑞穗鄉,12
2012,1,2012/1/1,101Q1,花蓮縣,富里鄉,4
2012,1,2012/1/1,101Q1,花蓮縣,秀林鄉,4
2012,1,2012/1/1,101Q1,花蓮縣,萬榮鄉,0
2012,1,2012/1/1,101Q1,花蓮縣,卓溪鄉,0
2012,1,2012/1/1,101Q1,澎湖縣,馬公市,71
2012,1,2012/1/1,101Q1,澎湖縣,湖西鄉,5
2012,1,2012/1/1,101Q1,澎湖縣,白沙鄉,5
2012,1,2012/1/1,101Q1,澎湖縣,西嶼鄉,2
2012,1,2012/1/1,101Q1,澎湖縣,望安鄉,1
2012,1,2012/1/1,101Q1,澎湖縣,七美鄉,0
2012,1,2012/1/1,101Q1,基隆市,中正區,163
2012,1,2012/1/1,101Q1,基隆市,七堵區,79
2012,1,2012/1/1,101Q1,基隆市,暖暖區,114
2012,1,2012/1/1,101Q1,基隆市,仁愛區,51
2012,1,2012/1/1,101Q1,基隆市,中山區,32
2012,1,2012/1/1,101Q1,基隆市,安樂區,258
2012,1,2012/1/1,101Q1,基隆市,信義區,120
2012,1,2012/1/1,101Q1,新竹市,新竹市,772
2012,1,2012/1/1,101Q1,嘉義市,嘉義市,576
2012,1,2012/1/1,101Q1,金門縣,金城鎮,3
2012,1,2012/1/1,101Q1,金門縣,金湖鎮,7
2012,1,2012/1/1,101Q1,金門縣,金沙鎮,4
2012,1,2012/1/1,101Q1,金門縣,金寧鄉,7
2012,1,2012/1/1,101Q1,金門縣,烈嶼鄉,0
2012,1,2012/1/1,101Q1,金門縣,烏坵鄉,0
2012,1,2012/1/1,101Q1,連江縣,南竿鄉,0
2012,1,2012/1/1,101Q1,連江縣,北竿鄉,0
2012,1,2012/1/1,101Q1,連江縣,莒光鄉,0
2012,1,2012/1/1,101Q1,連江縣,東引鄉,0
2012,2,2012/4/1,101Q2,新北市,板橋區,1952
2012,2,2012/4/1,101Q2,新北市,三重區,1178
2012,2,2012/4/1,101Q2,新北市,中和區,1153
2012,2,2012/4/1,101Q2,新北市,永和區,572
2012,2,2012/4/1,101Q2,新北市,新莊區,909
2012,2,2012/4/1,101Q2,新北市,新店區,1315
2012,2,2012/4/1,101Q2,新北市,樹林區,529
2012,2,2012/4/1,101Q2,新北市,鶯歌區,234
2012,2,2012/4/1,101Q2,新北市,三峽區,442
2012,2,2012/4/1,101Q2,新北市,淡水區,1355
2012,2,2012/4/1,101Q2,新北市,汐止區,1577
2012,2,2012/4/1,101Q2,新北市,瑞芳區,48
2012,2,2012/4/1,101Q2,新北市,土城區,743
2012,2,2012/4/1,101Q2,新北市,蘆洲區,684
2012,2,2012/4/1,101Q2,新北市,五股區,197
2012,2,2012/4/1,101Q2,新北市,泰山區,189
2012,2,2012/4/1,101Q2,新北市,林口區,441
2012,2,2012/4/1,101Q2,新北市,深坑區,74
2012,2,2012/4/1,101Q2,新北市,石碇區,0
2012,2,2012/4/1,101Q2,新北市,坪林區,1
2012,2,2012/4/1,101Q2,新北市,三芝區,100
2012,2,2012/4/1,101Q2,新北市,石門區,5
2012,2,2012/4/1,101Q2,新北市,八里區,171
2012,2,2012/4/1,101Q2,新北市,平溪區,0
2012,2,2012/4/1,101Q2,新北市,雙溪區,7
2012,2,2012/4/1,101Q2,新北市,貢寮區,8
2012,2,2012/4/1,101Q2,新北市,金山區,34
2012,2,2012/4/1,101Q2,新北市,萬里區,37
2012,2,2012/4/1,101Q2,新北市,烏來區,1
2012,2,2012/4/1,101Q2,台北市,松山區,461
2012,2,2012/4/1,101Q2,台北市,信義區,485
2012,2,2012/4/1,101Q2,台北市,大安區,629
2012,2,2012/4/1,101Q2,台北市,中山區,982
2012,2,2012/4/1,101Q2,台北市,中正區,297
2012,2,2012/4/1,101Q2,台北市,大同區,323
2012,2,2012/4/1,101Q2,台北市,萬華區,465
2012,2,2012/4/1,101Q2,台北市,文山區,741
2012,2,2012/4/1,101Q2,台北市,南港區,318
2012,2,2012/4/1,101Q2,台北市,內湖區,789
2012,2,2012/4/1,101Q2,台北市,士林區,556
2012,2,2012/4/1,101Q2,台北市,北投區,753
2012,2,2012/4/1,101Q2,桃園市,桃園區,2705
2012,2,2012/4/1,101Q2,桃園市,中壢區,1713
2012,2,2012/4/1,101Q2,桃園市,平鎮區,749
2012,2,2012/4/1,101Q2,桃園市,八德區,751
2012,2,2012/4/1,101Q2,桃園市,楊梅區,553
2012,2,2012/4/1,101Q2,桃園市,大溪區,207
2012,2,2012/4/1,101Q2,桃園市,蘆竹區,889
2012,2,2012/4/1,101Q2,桃園市,大園區,126
2012,2,2012/4/1,101Q2,桃園市,龜山區,690
2012,2,2012/4/1,101Q2,桃園市,龍潭區,323
2012,2,2012/4/1,101Q2,桃園市,新屋區,37
2012,2,2012/4/1,101Q2,桃園市,觀音區,104
2012,2,2012/4/1,101Q2,桃園市,復興區,3
2012,2,2012/4/1,101Q2,台中市,中區,62
2012,2,2012/4/1,101Q2,台中市,東區,111
2012,2,2012/4/1,101Q2,台中市,南區,338
2012,2,2012/4/1,101Q2,台中市,西區,418
2012,2,2012/4/1,101Q2,台中市,北區,901
2012,2,2012/4/1,101Q2,台中市,西屯區,1712
2012,2,2012/4/1,101Q2,台中市,南屯區,876
2012,2,2012/4/1,101Q2,台中市,北屯區,1181
2012,2,2012/4/1,101Q2,台中市,豐原區,238
2012,2,2012/4/1,101Q2,台中市,東勢區,17
2012,2,2012/4/1,101Q2,台中市,大甲區,89
2012,2,2012/4/1,101Q2,台中市,清水區,93
2012,2,2012/4/1,101Q2,台中市,沙鹿區,100
2012,2,2012/4/1,101Q2,台中市,梧棲區,54
2012,2,2012/4/1,101Q2,台中市,后里區,31
2012,2,2012/4/1,101Q2,台中市,神岡區,55
2012,2,2012/4/1,101Q2,台中市,潭子區,196
2012,2,2012/4/1,101Q2,台中市,大雅區,123
2012,2,2012/4/1,101Q2,台中市,新社區,9
2012,2,2012/4/1,101Q2,台中市,石岡區,6
2012,2,2012/4/1,101Q2,台中市,外埔區,24
2012,2,2012/4/1,101Q2,台中市,大安區,5
2012,2,2012/4/1,101Q2,台中市,烏日區,39
2012,2,2012/4/1,101Q2,台中市,大肚區,75
2012,2,2012/4/1,101Q2,台中市,龍井區,206
2012,2,2012/4/1,101Q2,台中市,霧峰區,65
2012,2,2012/4/1,101Q2,台中市,太平區,140
2012,2,2012/4/1,101Q2,台中市,大里區,157
2012,2,2012/4/1,101Q2,台中市,和平區,0
2012,2,2012/4/1,101Q2,台南市,新營區,198
2012,2,2012/4/1,101Q2,台南市,鹽水區,27
2012,2,2012/4/1,101Q2,台南市,白河區,13
2012,2,2012/4/1,101Q2,台南市,柳營區,14
2012,2,2012/4/1,101Q2,台南市,後壁區,11
2012,2,2012/4/1,101Q2,台南市,東山區,8
2012,2,2012/4/1,101Q2,台南市,麻豆區,58
2012,2,2012/4/1,101Q2,台南市,下營區,13
2012,2,2012/4/1,101Q2,台南市,六甲區,21
2012,2,2012/4/1,101Q2,台南市,官田區,41
2012,2,2012/4/1,101Q2,台南市,大內區,0
2012,2,2012/4/1,101Q2,台南市,佳里區,80
2012,2,2012/4/1,101Q2,台南市,學甲區,17
2012,2,2012/4/1,101Q2,台南市,西港區,34
2012,2,2012/4/1,101Q2,台南市,七股區,8
2012,2,2012/4/1,101Q2,台南市,將軍區,7
2012,2,2012/4/1,101Q2,台南市,北門區,2
2012,2,2012/4/1,101Q2,台南市,新化區,45
2012,2,2012/4/1,101Q2,台南市,善化區,122
2012,2,2012/4/1,101Q2,台南市,新市區,77
2012,2,2012/4/1,101Q2,台南市,安定區,16
2012,2,2012/4/1,101Q2,台南市,山上區,1
2012,2,2012/4/1,101Q2,台南市,玉井區,11
2012,2,2012/4/1,101Q2,台南市,楠西區,6
2012,2,2012/4/1,101Q2,台南市,南化區,2
2012,2,2012/4/1,101Q2,台南市,左鎮區,3
2012,2,2012/4/1,101Q2,台南市,仁德區,127
2012,2,2012/4/1,101Q2,台南市,歸仁區,121
2012,2,2012/4/1,101Q2,台南市,關廟區,21
2012,2,2012/4/1,101Q2,台南市,龍崎區,0
2012,2,2012/4/1,101Q2,台南市,永康區,841
2012,2,2012/4/1,101Q2,台南市,東區,649
2012,2,2012/4/1,101Q2,台南市,南區,238
2012,2,2012/4/1,101Q2,台南市,北區,275
2012,2,2012/4/1,101Q2,台南市,安南區,410
2012,2,2012/4/1,101Q2,台南市,安平區,237
2012,2,2012/4/1,101Q2,台南市,中西區,272
2012,2,2012/4/1,101Q2,高雄市,鹽埕區,31
2012,2,2012/4/1,101Q2,高雄市,鼓山區,1055
2012,2,2012/4/1,101Q2,高雄市,左營區,2235
2012,2,2012/4/1,101Q2,高雄市,楠梓區,844
2012,2,2012/4/1,101Q2,高雄市,三民區,828
2012,2,2012/4/1,101Q2,高雄市,新興區,97
2012,2,2012/4/1,101Q2,高雄市,前金區,133
2012,2,2012/4/1,101Q2,高雄市,苓雅區,390
2012,2,2012/4/1,101Q2,高雄市,前鎮區,452
2012,2,2012/4/1,101Q2,高雄市,旗津區,9
2012,2,2012/4/1,101Q2,高雄市,小港區,264
2012,2,2012/4/1,101Q2,高雄市,鳳山區,709
2012,2,2012/4/1,101Q2,高雄市,林園區,97
2012,2,2012/4/1,101Q2,高雄市,大寮區,231
2012,2,2012/4/1,101Q2,高雄市,大樹區,36
2012,2,2012/4/1,101Q2,高雄市,大社區,69
2012,2,2012/4/1,101Q2,高雄市,仁武區,185
2012,2,2012/4/1,101Q2,高雄市,鳥松區,107
2012,2,2012/4/1,101Q2,高雄市,岡山區,237
2012,2,2012/4/1,101Q2,高雄市,橋頭區,58
2012,2,2012/4/1,101Q2,高雄市,燕巢區,45
2012,2,2012/4/1,101Q2,高雄市,田寮區,0
2012,2,2012/4/1,101Q2,高雄市,阿蓮區,27
2012,2,2012/4/1,101Q2,高雄市,路竹區,116
2012,2,2012/4/1,101Q2,高雄市,湖內區,64
2012,2,2012/4/1,101Q2,高雄市,茄萣區,53
2012,2,2012/4/1,101Q2,高雄市,永安區,4
2012,2,2012/4/1,101Q2,高雄市,彌陀區,7
2012,2,2012/4/1,101Q2,高雄市,梓官區,48
2012,2,2012/4/1,101Q2,高雄市,旗山區,44
2012,2,2012/4/1,101Q2,高雄市,美濃區,26
2012,2,2012/4/1,101Q2,高雄市,六龜區,7
2012,2,2012/4/1,101Q2,高雄市,甲仙區,4
2012,2,2012/4/1,101Q2,高雄市,杉林區,4
2012,2,2012/4/1,101Q2,高雄市,內門區,1
2012,2,2012/4/1,101Q2,高雄市,茂林區,0
2012,2,2012/4/1,101Q2,高雄市,桃源區,1
2012,2,2012/4/1,101Q2,高雄市,那瑪夏區,0
2012,2,2012/4/1,101Q2,宜蘭縣,宜蘭市,318
2012,2,2012/4/1,101Q2,宜蘭縣,羅東鎮,254
2012,2,2012/4/1,101Q2,宜蘭縣,蘇澳鎮,56
2012,2,2012/4/1,101Q2,宜蘭縣,頭城鎮,40
2012,2,2012/4/1,101Q2,宜蘭縣,礁溪鄉,172
2012,2,2012/4/1,101Q2,宜蘭縣,壯圍鄉,37
2012,2,2012/4/1,101Q2,宜蘭縣,員山鄉,89
2012,2,2012/4/1,101Q2,宜蘭縣,冬山鄉,158
2012,2,2012/4/1,101Q2,宜蘭縣,五結鄉,125
2012,2,2012/4/1,101Q2,宜蘭縣,三星鄉,32
2012,2,2012/4/1,101Q2,宜蘭縣,大同鄉,0
2012,2,2012/4/1,101Q2,宜蘭縣,南澳鄉,4
2012,2,2012/4/1,101Q2,新竹縣,竹北市,1228
2012,2,2012/4/1,101Q2,新竹縣,關西鎮,27
2012,2,2012/4/1,101Q2,新竹縣,新埔鎮,33
2012,2,2012/4/1,101Q2,新竹縣,竹東鎮,252
2012,2,2012/4/1,101Q2,新竹縣,湖口鄉,147
2012,2,2012/4/1,101Q2,新竹縣,橫山鄉,4
2012,2,2012/4/1,101Q2,新竹縣,新豐鄉,116
2012,2,2012/4/1,101Q2,新竹縣,芎林鄉,21
2012,2,2012/4/1,101Q2,新竹縣,寶山鄉,33
2012,2,2012/4/1,101Q2,新竹縣,北埔鄉,4
2012,2,2012/4/1,101Q2,新竹縣,峨眉鄉,4
2012,2,2012/4/1,101Q2,新竹縣,尖石鄉,1
2012,2,2012/4/1,101Q2,新竹縣,五峰鄉,0
2012,2,2012/4/1,101Q2,苗栗縣,苗栗市,213
2012,2,2012/4/1,101Q2,苗栗縣,苑裡鎮,34
2012,2,2012/4/1,101Q2,苗栗縣,通霄鎮,12
2012,2,2012/4/1,101Q2,苗栗縣,竹南鎮,179
2012,2,2012/4/1,101Q2,苗栗縣,頭份鎮,271
2012,2,2012/4/1,101Q2,苗栗縣,後龍鎮,26
2012,2,2012/4/1,101Q2,苗栗縣,卓蘭鎮,7
2012,2,2012/4/1,101Q2,苗栗縣,大湖鄉,7
2012,2,2012/4/1,101Q2,苗栗縣,公館鄉,45
2012,2,2012/4/1,101Q2,苗栗縣,銅鑼鄉,9
2012,2,2012/4/1,101Q2,苗栗縣,南庄鄉,8
2012,2,2012/4/1,101Q2,苗栗縣,頭屋鄉,6
2012,2,2012/4/1,101Q2,苗栗縣,三義鄉,13
2012,2,2012/4/1,101Q2,苗栗縣,西湖鄉,2
2012,2,2012/4/1,101Q2,苗栗縣,造橋鄉,24
2012,2,2012/4/1,101Q2,苗栗縣,三灣鄉,1
2012,2,2012/4/1,101Q2,苗栗縣,獅潭鄉,0
2012,2,2012/4/1,101Q2,苗栗縣,泰安鄉,0
2012,2,2012/4/1,101Q2,彰化縣,彰化市,403
2012,2,2012/4/1,101Q2,彰化縣,鹿港鎮,102
2012,2,2012/4/1,101Q2,彰化縣,和美鎮,110
2012,2,2012/4/1,101Q2,彰化縣,北斗鎮,44
2012,2,2012/4/1,101Q2,彰化縣,員林鎮,154
2012,2,2012/4/1,101Q2,彰化縣,溪湖鎮,53
2012,2,2012/4/1,101Q2,彰化縣,田中鎮,33
2012,2,2012/4/1,101Q2,彰化縣,二林鎮,29
2012,2,2012/4/1,101Q2,彰化縣,線西鄉,7
2012,2,2012/4/1,101Q2,彰化縣,伸港鄉,24
2012,2,2012/4/1,101Q2,彰化縣,福興鄉,20
2012,2,2012/4/1,101Q2,彰化縣,秀水鄉,24
2012,2,2012/4/1,101Q2,彰化縣,花壇鄉,38
2012,2,2012/4/1,101Q2,彰化縣,芬園鄉,13
2012,2,2012/4/1,101Q2,彰化縣,大村鄉,34
2012,2,2012/4/1,101Q2,彰化縣,埔鹽鄉,10
2012,2,2012/4/1,101Q2,彰化縣,埔心鄉,33
2012,2,2012/4/1,101Q2,彰化縣,永靖鄉,37
2012,2,2012/4/1,101Q2,彰化縣,社頭鄉,30
2012,2,2012/4/1,101Q2,彰化縣,二水鄉,3
2012,2,2012/4/1,101Q2,彰化縣,田尾鄉,15
2012,2,2012/4/1,101Q2,彰化縣,埤頭鄉,16
2012,2,2012/4/1,101Q2,彰化縣,芳苑鄉,31
2012,2,2012/4/1,101Q2,彰化縣,大城鄉,2
2012,2,2012/4/1,101Q2,彰化縣,竹塘鄉,4
2012,2,2012/4/1,101Q2,彰化縣,溪州鄉,17
2012,2,2012/4/1,101Q2,南投縣,南投市,156
2012,2,2012/4/1,101Q2,南投縣,埔里鎮,118
2012,2,2012/4/1,101Q2,南投縣,草屯鎮,160
2012,2,2012/4/1,101Q2,南投縣,竹山鎮,47
2012,2,2012/4/1,101Q2,南投縣,集集鎮,11
2012,2,2012/4/1,101Q2,南投縣,名間鄉,33
2012,2,2012/4/1,101Q2,南投縣,鹿谷鄉,7
2012,2,2012/4/1,101Q2,南投縣,中寮鄉,6
2012,2,2012/4/1,101Q2,南投縣,魚池鄉,16
2012,2,2012/4/1,101Q2,南投縣,國姓鄉,5
2012,2,2012/4/1,101Q2,南投縣,水里鄉,8
2012,2,2012/4/1,101Q2,南投縣,信義鄉,1
2012,2,2012/4/1,101Q2,南投縣,仁愛鄉,0
2012,2,2012/4/1,101Q2,雲林縣,斗六市,255
2012,2,2012/4/1,101Q2,雲林縣,斗南鎮,64
2012,2,2012/4/1,101Q2,雲林縣,虎尾鎮,139
2012,2,2012/4/1,101Q2,雲林縣,西螺鎮,44
2012,2,2012/4/1,101Q2,雲林縣,土庫鎮,22
2012,2,2012/4/1,101Q2,雲林縣,北港鎮,54
2012,2,2012/4/1,101Q2,雲林縣,古坑鄉,14
2012,2,2012/4/1,101Q2,雲林縣,大埤鄉,9
2012,2,2012/4/1,101Q2,雲林縣,莿桐鄉,8
2012,2,2012/4/1,101Q2,雲林縣,林內鄉,13
2012,2,2012/4/1,101Q2,雲林縣,二崙鄉,9
2012,2,2012/4/1,101Q2,雲林縣,崙背鄉,10
2012,2,2012/4/1,101Q2,雲林縣,麥寮鄉,16
2012,2,2012/4/1,101Q2,雲林縣,東勢鄉,3
2012,2,2012/4/1,101Q2,雲林縣,褒忠鄉,9
2012,2,2012/4/1,101Q2,雲林縣,台西鄉,1
2012,2,2012/4/1,101Q2,雲林縣,元長鄉,7
2012,2,2012/4/1,101Q2,雲林縣,四湖鄉,7
2012,2,2012/4/1,101Q2,雲林縣,口湖鄉,10
2012,2,2012/4/1,101Q2,雲林縣,水林鄉,3
2012,2,2012/4/1,101Q2,嘉義縣,太保市,33
2012,2,2012/4/1,101Q2,嘉義縣,朴子市,138
2012,2,2012/4/1,101Q2,嘉義縣,布袋鎮,11
2012,2,2012/4/1,101Q2,嘉義縣,大林鎮,44
2012,2,2012/4/1,101Q2,嘉義縣,民雄鄉,106
2012,2,2012/4/1,101Q2,嘉義縣,溪口鄉,2
2012,2,2012/4/1,101Q2,嘉義縣,新港鄉,14
2012,2,2012/4/1,101Q2,嘉義縣,六腳鄉,11
2012,2,2012/4/1,101Q2,嘉義縣,東石鄉,2
2012,2,2012/4/1,101Q2,嘉義縣,義竹鄉,1
2012,2,2012/4/1,101Q2,嘉義縣,鹿草鄉,2
2012,2,2012/4/1,101Q2,嘉義縣,水上鄉,71
2012,2,2012/4/1,101Q2,嘉義縣,中埔鄉,53
2012,2,2012/4/1,101Q2,嘉義縣,竹崎鄉,22
2012,2,2012/4/1,101Q2,嘉義縣,梅山鄉,5
2012,2,2012/4/1,101Q2,嘉義縣,番路鄉,13
2012,2,2012/4/1,101Q2,嘉義縣,大埔鄉,1
2012,2,2012/4/1,101Q2,嘉義縣,阿里山鄉,0
2012,2,2012/4/1,101Q2,屏東縣,屏東市,436
2012,2,2012/4/1,101Q2,屏東縣,潮州鎮,134
2012,2,2012/4/1,101Q2,屏東縣,東港鎮,68
2012,2,2012/4/1,101Q2,屏東縣,恆春鎮,59
2012,2,2012/4/1,101Q2,屏東縣,萬丹鄉,59
2012,2,2012/4/1,101Q2,屏東縣,長治鄉,50
2012,2,2012/4/1,101Q2,屏東縣,麟洛鄉,10
2012,2,2012/4/1,101Q2,屏東縣,九如鄉,16
2012,2,2012/4/1,101Q2,屏東縣,里港鄉,27
2012,2,2012/4/1,101Q2,屏東縣,鹽埔鄉,20
2012,2,2012/4/1,101Q2,屏東縣,高樹鄉,16
2012,2,2012/4/1,101Q2,屏東縣,萬巒鄉,10
2012,2,2012/4/1,101Q2,屏東縣,內埔鄉,62
2012,2,2012/4/1,101Q2,屏東縣,竹田鄉,7
2012,2,2012/4/1,101Q2,屏東縣,新埤鄉,3
2012,2,2012/4/1,101Q2,屏東縣,枋寮鄉,22
2012,2,2012/4/1,101Q2,屏東縣,新園鄉,29
2012,2,2012/4/1,101Q2,屏東縣,崁頂鄉,9
2012,2,2012/4/1,101Q2,屏東縣,林邊鄉,5
2012,2,2012/4/1,101Q2,屏東縣,南州鄉,9
2012,2,2012/4/1,101Q2,屏東縣,佳冬鄉,7
2012,2,2012/4/1,101Q2,屏東縣,琉球鄉,1
2012,2,2012/4/1,101Q2,屏東縣,車城鄉,13
2012,2,2012/4/1,101Q2,屏東縣,滿州鄉,0
2012,2,2012/4/1,101Q2,屏東縣,枋山鄉,1
2012,2,2012/4/1,101Q2,屏東縣,三地門鄉,1
2012,2,2012/4/1,101Q2,屏東縣,霧台鄉,0
2012,2,2012/4/1,101Q2,屏東縣,瑪家鄉,0
2012,2,2012/4/1,101Q2,屏東縣,泰武鄉,1
2012,2,2012/4/1,101Q2,屏東縣,來義鄉,0
2012,2,2012/4/1,101Q2,屏東縣,春日鄉,1
2012,2,2012/4/1,101Q2,屏東縣,獅子鄉,0
2012,2,2012/4/1,101Q2,屏東縣,牡丹鄉,0
2012,2,2012/4/1,101Q2,台東縣,台東市,223
2012,2,2012/4/1,101Q2,台東縣,成功鎮,11
2012,2,2012/4/1,101Q2,台東縣,關山鎮,5
2012,2,2012/4/1,101Q2,台東縣,卑南鄉,18
2012,2,2012/4/1,101Q2,台東縣,大武鄉,3
2012,2,2012/4/1,101Q2,台東縣,太麻里鄉,11
2012,2,2012/4/1,101Q2,台東縣,東河鄉,10
2012,2,2012/4/1,101Q2,台東縣,長濱鄉,6
2012,2,2012/4/1,101Q2,台東縣,鹿野鄉,63
2012,2,2012/4/1,101Q2,台東縣,池上鄉,6
2012,2,2012/4/1,101Q2,台東縣,綠島鄉,1
2012,2,2012/4/1,101Q2,台東縣,延平鄉,0
2012,2,2012/4/1,101Q2,台東縣,海端鄉,0
2012,2,2012/4/1,101Q2,台東縣,達仁鄉,0
2012,2,2012/4/1,101Q2,台東縣,金峰鄉,0
2012,2,2012/4/1,101Q2,台東縣,蘭嶼鄉,0
2012,2,2012/4/1,101Q2,花蓮縣,花蓮市,545
2012,2,2012/4/1,101Q2,花蓮縣,鳳林鎮,11
2012,2,2012/4/1,101Q2,花蓮縣,玉里鎮,22
2012,2,2012/4/1,101Q2,花蓮縣,新城鄉,44
2012,2,2012/4/1,101Q2,花蓮縣,吉安鄉,287
2012,2,2012/4/1,101Q2,花蓮縣,壽豐鄉,23
2012,2,2012/4/1,101Q2,花蓮縣,光復鄉,4
2012,2,2012/4/1,101Q2,花蓮縣,豐濱鄉,0
2012,2,2012/4/1,101Q2,花蓮縣,瑞穗鄉,4
2012,2,2012/4/1,101Q2,花蓮縣,富里鄉,7
2012,2,2012/4/1,101Q2,花蓮縣,秀林鄉,5
2012,2,2012/4/1,101Q2,花蓮縣,萬榮鄉,3
2012,2,2012/4/1,101Q2,花蓮縣,卓溪鄉,0
2012,2,2012/4/1,101Q2,澎湖縣,馬公市,80
2012,2,2012/4/1,101Q2,澎湖縣,湖西鄉,10
2012,2,2012/4/1,101Q2,澎湖縣,白沙鄉,1
2012,2,2012/4/1,101Q2,澎湖縣,西嶼鄉,1
2012,2,2012/4/1,101Q2,澎湖縣,望安鄉,1
2012,2,2012/4/1,101Q2,澎湖縣,七美鄉,0
2012,2,2012/4/1,101Q2,基隆市,中正區,340
2012,2,2012/4/1,101Q2,基隆市,七堵區,129
2012,2,2012/4/1,101Q2,基隆市,暖暖區,169
2012,2,2012/4/1,101Q2,基隆市,仁愛區,106
2012,2,2012/4/1,101Q2,基隆市,中山區,75
2012,2,2012/4/1,101Q2,基隆市,安樂區,355
2012,2,2012/4/1,101Q2,基隆市,信義區,161
2012,2,2012/4/1,101Q2,新竹市,新竹市,1036
2012,2,2012/4/1,101Q2,嘉義市,嘉義市,724
2012,2,2012/4/1,101Q2,金門縣,金城鎮,5
2012,2,2012/4/1,101Q2,金門縣,金湖鎮,6
2012,2,2012/4/1,101Q2,金門縣,金沙鎮,4
2012,2,2012/4/1,101Q2,金門縣,金寧鄉,3
2012,2,2012/4/1,101Q2,金門縣,烈嶼鄉,1
2012,2,2012/4/1,101Q2,金門縣,烏坵鄉,0
2012,2,2012/4/1,101Q2,連江縣,南竿鄉,0
2012,2,2012/4/1,101Q2,連江縣,北竿鄉,0
2012,2,2012/4/1,101Q2,連江縣,莒光鄉,0
2012,2,2012/4/1,101Q2,連江縣,東引鄉,0
2012,3,2012/7/1,101Q3,新北市,板橋區,1639
2012,3,2012/7/1,101Q3,新北市,三重區,1054
2012,3,2012/7/1,101Q3,新北市,中和區,958
2012,3,2012/7/1,101Q3,新北市,永和區,452
2012,3,2012/7/1,101Q3,新北市,新莊區,807
2012,3,2012/7/1,101Q3,新北市,新店區,890
2012,3,2012/7/1,101Q3,新北市,樹林區,397
2012,3,2012/7/1,101Q3,新北市,鶯歌區,206
2012,3,2012/7/1,101Q3,新北市,三峽區,351
2012,3,2012/7/1,101Q3,新北市,淡水區,1869
2012,3,2012/7/1,101Q3,新北市,汐止區,1086
2012,3,2012/7/1,101Q3,新北市,瑞芳區,45
2012,3,2012/7/1,101Q3,新北市,土城區,602
2012,3,2012/7/1,101Q3,新北市,蘆洲區,502
2012,3,2012/7/1,101Q3,新北市,五股區,216
2012,3,2012/7/1,101Q3,新北市,泰山區,171
