年,季,日期標準,資料期別,縣市,鄉鎮市區,住宅買賣移轉筆數
2018,4,2018/10/1,107Q4,高雄市,楠梓區,239
2018,4,2018/10/1,107Q4,高雄市,三民區,453
2018,4,2018/10/1,107Q4,高雄市,新興區,70
2018,4,2018/10/1,107Q4,高雄市,前金區,69
2018,4,2018/10/1,107Q4,高雄市,苓雅區,182
2018,4,2018/10/1,107Q4,高雄市,前鎮區,224
2018,4,2018/10/1,107Q4,高雄市,旗津區,1
2018,4,2018/10/1,107Q4,高雄市,小港區,176
2018,4,2018/10/1,107Q4,高雄市,鳳山區,532
2018,4,2018/10/1,107Q4,高雄市,林園區,59
2018,4,2018/10/1,107Q4,高雄市,大寮區,163
2018,4,2018/10/1,107Q4,高雄市,大樹區,41
2018,4,2018/10/1,107Q4,高雄市,大社區,38
2018,4,2018/10/1,107Q4,高雄市,仁武區,98
2018,4,2018/10/1,107Q4,高雄市,鳥松區,72
2018,4,2018/10/1,107Q4,高雄市,岡山區,166
2018,4,2018/10/1,107Q4,高雄市,橋頭區,45
2018,4,2018/10/1,107Q4,高雄市,燕巢區,29
2018,4,2018/10/1,107Q4,高雄市,阿蓮區,14
2018,4,2018/10/1,107Q4,高雄市,路竹區,49
2018,4,2018/10/1,107Q4,高雄市,湖內區,45
2018,4,2018/10/1,107Q4,高雄市,茄萣區,14
2018,4,2018/10/1,107Q4,高雄市,永安區,8
2018,4,2018/10/1,107Q4,高雄市,彌陀區,12
2018,4,2018/10/1,107Q4,高雄市,梓官區,41
2018,4,2018/10/1,107Q4,高雄市,旗山區,30
2018,4,2018/10/1,107Q4,高雄市,美濃區,19
2018,4,2018/10/1,107Q4,高雄市,六龜區,4
2018,4,2018/10/1,107Q4,高雄市,甲仙區,10
2018,4,2018/10/1,107Q4,高雄市,杉林區,2
2018,4,2018/10/1,107Q4,高雄市,內門區,1
2018,4,2018/10/1,107Q4,宜蘭縣,宜蘭市,178
2018,4,2018/10/1,107Q4,宜蘭縣,羅東鎮,140
2018,4,2018/10/1,107Q4,宜蘭縣,蘇澳鎮,69
2018,4,2018/10/1,107Q4,宜蘭縣,頭城鎮,26
2018,4,2018/10/1,107Q4,宜蘭縣,礁溪鄉,81
2018,4,2018/10/1,107Q4,宜蘭縣,壯圍鄉,40
2018,4,2018/10/1,107Q4,宜蘭縣,員山鄉,30
2018,4,2018/10/1,107Q4,宜蘭縣,冬山鄉,89
2018,4,2018/10/1,107Q4,宜蘭縣,五結鄉,75
2018,4,2018/10/1,107Q4,宜蘭縣,三星鄉,33
2018,4,2018/10/1,107Q4,宜蘭縣,大同鄉,1
2018,4,2018/10/1,107Q4,新竹縣,竹北市,1311
2018,4,2018/10/1,107Q4,新竹縣,關西鎮,29
2018,4,2018/10/1,107Q4,新竹縣,新埔鎮,75
2018,4,2018/10/1,107Q4,新竹縣,竹東鎮,150
2018,4,2018/10/1,107Q4,新竹縣,湖口鄉,148
2018,4,2018/10/1,107Q4,新竹縣,橫山鄉,13
2018,4,2018/10/1,107Q4,新竹縣,新豐鄉,60
2018,4,2018/10/1,107Q4,新竹縣,芎林鄉,26
2018,4,2018/10/1,107Q4,新竹縣,寶山鄉,20
2018,4,2018/10/1,107Q4,新竹縣,北埔鄉,4
2018,4,2018/10/1,107Q4,新竹縣,峨眉鄉,1
2018,4,2018/10/1,107Q4,新竹縣,五峰鄉,1
2018,4,2018/10/1,107Q4,苗栗縣,苗栗市,156
2018,4,2018/10/1,107Q4,苗栗縣,苑裡鎮,28
2018,4,2018/10/1,107Q4,苗栗縣,通霄鎮,15
2018,4,2018/10/1,107Q4,苗栗縣,竹南鎮,239
2018,4,2018/10/1,107Q4,苗栗縣,頭份鎮,231
2018,4,2018/10/1,107Q4,苗栗縣,後龍鎮,11
2018,4,2018/10/1,107Q4,苗栗縣,卓蘭鎮,4
2018,4,2018/10/1,107Q4,苗栗縣,大湖鄉,9
2018,4,2018/10/1,107Q4,苗栗縣,公館鄉,29
2018,4,2018/10/1,107Q4,苗栗縣,銅鑼鄉,10
2018,4,2018/10/1,107Q4,苗栗縣,南庄鄉,2
2018,4,2018/10/1,107Q4,苗栗縣,頭屋鄉,8
2018,4,2018/10/1,107Q4,苗栗縣,三義鄉,14
2018,4,2018/10/1,107Q4,苗栗縣,西湖鄉,1
2018,4,2018/10/1,107Q4,苗栗縣,造橋鄉,19
2018,4,2018/10/1,107Q4,苗栗縣,三灣鄉,1
2018,4,2018/10/1,107Q4,苗栗縣,獅潭鄉,3
2018,4,2018/10/1,107Q4,彰化縣,彰化市,251
2018,4,2018/10/1,107Q4,彰化縣,鹿港鎮,53
2018,4,2018/10/1,107Q4,彰化縣,和美鎮,64
2018,4,2018/10/1,107Q4,彰化縣,北斗鎮,28
2018,4,2018/10/1,107Q4,彰化縣,員林鎮,114
2018,4,2018/10/1,107Q4,彰化縣,溪湖鎮,37
2018,4,2018/10/1,107Q4,彰化縣,田中鎮,53
2018,4,2018/10/1,107Q4,彰化縣,二林鎮,34
2018,4,2018/10/1,107Q4,彰化縣,線西鄉,5
2018,4,2018/10/1,107Q4,彰化縣,伸港鄉,35
2018,4,2018/10/1,107Q4,彰化縣,福興鄉,22
2018,4,2018/10/1,107Q4,彰化縣,秀水鄉,11
2018,4,2018/10/1,107Q4,彰化縣,花壇鄉,36
2018,4,2018/10/1,107Q4,彰化縣,芬園鄉,8
2018,4,2018/10/1,107Q4,彰化縣,大村鄉,24
2018,4,2018/10/1,107Q4,彰化縣,埔鹽鄉,7
2018,4,2018/10/1,107Q4,彰化縣,埔心鄉,52
2018,4,2018/10/1,107Q4,彰化縣,永靖鄉,12
2018,4,2018/10/1,107Q4,彰化縣,社頭鄉,9
2018,4,2018/10/1,107Q4,彰化縣,二水鄉,5
2018,4,2018/10/1,107Q4,彰化縣,田尾鄉,10
2018,4,2018/10/1,107Q4,彰化縣,埤頭鄉,13
2018,4,2018/10/1,107Q4,彰化縣,芳苑鄉,11
2018,4,2018/10/1,107Q4,彰化縣,大城鄉,2
2018,4,2018/10/1,107Q4,彰化縣,竹塘鄉,7
2018,4,2018/10/1,107Q4,彰化縣,溪州鄉,98
2018,4,2018/10/1,107Q4,南投縣,南投市,111
2018,4,2018/10/1,107Q4,南投縣,埔里鎮,67
2018,4,2018/10/1,107Q4,南投縣,草屯鎮,79
2018,4,2018/10/1,107Q4,南投縣,竹山鎮,60
2018,4,2018/10/1,107Q4,南投縣,集集鎮,7
2018,4,2018/10/1,107Q4,南投縣,名間鄉,23
2018,4,2018/10/1,107Q4,南投縣,鹿谷鄉,8
2018,4,2018/10/1,107Q4,南投縣,中寮鄉,11
2018,4,2018/10/1,107Q4,南投縣,魚池鄉,3
2018,4,2018/10/1,107Q4,南投縣,國姓鄉,12
2018,4,2018/10/1,107Q4,南投縣,水里鄉,14
2018,4,2018/10/1,107Q4,南投縣,仁愛鄉,1
2018,4,2018/10/1,107Q4,雲林縣,斗六市,175
2018,4,2018/10/1,107Q4,雲林縣,斗南鎮,45
2018,4,2018/10/1,107Q4,雲林縣,虎尾鎮,103
2018,4,2018/10/1,107Q4,雲林縣,西螺鎮,32
2018,4,2018/10/1,107Q4,雲林縣,土庫鎮,13
2018,4,2018/10/1,107Q4,雲林縣,北港鎮,41
2018,4,2018/10/1,107Q4,雲林縣,古坑鄉,10
2018,4,2018/10/1,107Q4,雲林縣,大埤鄉,9
2018,4,2018/10/1,107Q4,雲林縣,莿桐鄉,13
2018,4,2018/10/1,107Q4,雲林縣,林內鄉,11
2018,4,2018/10/1,107Q4,雲林縣,二崙鄉,7
2018,4,2018/10/1,107Q4,雲林縣,崙背鄉,9
2018,4,2018/10/1,107Q4,雲林縣,麥寮鄉,9
2018,4,2018/10/1,107Q4,雲林縣,東勢鄉,1
2018,4,2018/10/1,107Q4,雲林縣,褒忠鄉,4
2018,4,2018/10/1,107Q4,雲林縣,元長鄉,3
2018,4,2018/10/1,107Q4,雲林縣,四湖鄉,8
2018,4,2018/10/1,107Q4,雲林縣,口湖鄉,3
2018,4,2018/10/1,107Q4,雲林縣,水林鄉,4
2018,4,2018/10/1,107Q4,嘉義縣,太保市,38
2018,4,2018/10/1,107Q4,嘉義縣,朴子市,58
2018,4,2018/10/1,107Q4,嘉義縣,布袋鎮,9
2018,4,2018/10/1,107Q4,嘉義縣,大林鎮,91
2018,4,2018/10/1,107Q4,嘉義縣,民雄鄉,73
2018,4,2018/10/1,107Q4,嘉義縣,溪口鄉,4
2018,4,2018/10/1,107Q4,嘉義縣,新港鄉,10
2018,4,2018/10/1,107Q4,嘉義縣,六腳鄉,1
2018,4,2018/10/1,107Q4,嘉義縣,東石鄉,5
2018,4,2018/10/1,107Q4,嘉義縣,義竹鄉,5
2018,4,2018/10/1,107Q4,嘉義縣,鹿草鄉,2
2018,4,2018/10/1,107Q4,嘉義縣,水上鄉,67
2018,4,2018/10/1,107Q4,嘉義縣,中埔鄉,39
2018,4,2018/10/1,107Q4,嘉義縣,竹崎鄉,16
2018,4,2018/10/1,107Q4,嘉義縣,梅山鄉,12
2018,4,2018/10/1,107Q4,嘉義縣,番路鄉,6
2018,4,2018/10/1,107Q4,嘉義縣,大埔鄉,4
2018,4,2018/10/1,107Q4,屏東縣,屏東市,348
2018,4,2018/10/1,107Q4,屏東縣,潮州鎮,92
2018,4,2018/10/1,107Q4,屏東縣,東港鎮,62
2018,4,2018/10/1,107Q4,屏東縣,恆春鎮,36
2018,4,2018/10/1,107Q4,屏東縣,萬丹鄉,53
2018,4,2018/10/1,107Q4,屏東縣,長治鄉,39
2018,4,2018/10/1,107Q4,屏東縣,麟洛鄉,9
2018,4,2018/10/1,107Q4,屏東縣,九如鄉,25
2018,4,2018/10/1,107Q4,屏東縣,里港鄉,18
2018,4,2018/10/1,107Q4,屏東縣,鹽埔鄉,9
2018,4,2018/10/1,107Q4,屏東縣,高樹鄉,10
2018,4,2018/10/1,107Q4,屏東縣,萬巒鄉,11
2018,4,2018/10/1,107Q4,屏東縣,內埔鄉,53
2018,4,2018/10/1,107Q4,屏東縣,竹田鄉,10
2018,4,2018/10/1,107Q4,屏東縣,新埤鄉,7
2018,4,2018/10/1,107Q4,屏東縣,枋寮鄉,27
2018,4,2018/10/1,107Q4,屏東縣,新園鄉,12
2018,4,2018/10/1,107Q4,屏東縣,崁頂鄉,5
2018,4,2018/10/1,107Q4,屏東縣,林邊鄉,15
2018,4,2018/10/1,107Q4,屏東縣,南州鄉,2
2018,4,2018/10/1,107Q4,屏東縣,佳冬鄉,21
2018,4,2018/10/1,107Q4,屏東縣,車城鄉,3
2018,4,2018/10/1,107Q4,屏東縣,枋山鄉,2
2018,4,2018/10/1,107Q4,屏東縣,來義鄉,1
2018,4,2018/10/1,107Q4,屏東縣,春日鄉,1
2018,4,2018/10/1,107Q4,屏東縣,獅子鄉,1
2018,4,2018/10/1,107Q4,臺東縣,台東市,141
2018,4,2018/10/1,107Q4,臺東縣,成功鎮,6
2018,4,2018/10/1,107Q4,臺東縣,關山鎮,8
2018,4,2018/10/1,107Q4,臺東縣,卑南鄉,13
2018,4,2018/10/1,107Q4,臺東縣,太麻里鄉,2
2018,4,2018/10/1,107Q4,臺東縣,東河鄉,2
2018,4,2018/10/1,107Q4,臺東縣,長濱鄉,1
2018,4,2018/10/1,107Q4,臺東縣,鹿野鄉,2
2018,4,2018/10/1,107Q4,臺東縣,池上鄉,1
2018,4,2018/10/1,107Q4,臺東縣,海端鄉,1
2018,4,2018/10/1,107Q4,花蓮縣,花蓮市,302
2018,4,2018/10/1,107Q4,花蓮縣,鳳林鎮,5
2018,4,2018/10/1,107Q4,花蓮縣,玉里鎮,22
2018,4,2018/10/1,107Q4,花蓮縣,新城鄉,38
2018,4,2018/10/1,107Q4,花蓮縣,吉安鄉,153
2018,4,2018/10/1,107Q4,花蓮縣,壽豐鄉,23
2018,4,2018/10/1,107Q4,花蓮縣,光復鄉,13
2018,4,2018/10/1,107Q4,花蓮縣,瑞穗鄉,28
2018,4,2018/10/1,107Q4,花蓮縣,富里鄉,2
2018,4,2018/10/1,107Q4,花蓮縣,秀林鄉,3
2018,4,2018/10/1,107Q4,澎湖縣,馬公市,64
2018,4,2018/10/1,107Q4,澎湖縣,湖西鄉,6
2018,4,2018/10/1,107Q4,澎湖縣,白沙鄉,3
2018,4,2018/10/1,107Q4,澎湖縣,西嶼鄉,2
2018,4,2018/10/1,107Q4,基隆市,中正區,172
2018,4,2018/10/1,107Q4,基隆市,七堵區,90
2018,4,2018/10/1,107Q4,基隆市,暖暖區,119
2018,4,2018/10/1,107Q4,基隆市,仁愛區,67
2018,4,2018/10/1,107Q4,基隆市,中山區,58
2018,4,2018/10/1,107Q4,基隆市,安樂區,215
2018,4,2018/10/1,107Q4,基隆市,信義區,112
2018,4,2018/10/1,107Q4,新竹市,新竹市,565
2018,4,2018/10/1,107Q4,嘉義市,嘉義市,478
2018,4,2018/10/1,107Q4,金門縣,金城鎮,12
2018,4,2018/10/1,107Q4,金門縣,金湖鎮,23
2018,4,2018/10/1,107Q4,金門縣,金寧鄉,2
2019,1,2019/1/1,108Q1,新北市,板橋區,797
2019,1,2019/1/1,108Q1,新北市,三重區,565
2019,1,2019/1/1,108Q1,新北市,中和區,586
2019,1,2019/1/1,108Q1,新北市,永和區,282
2019,1,2019/1/1,108Q1,新北市,新莊區,486
2019,1,2019/1/1,108Q1,新北市,新店區,554
2019,1,2019/1/1,108Q1,新北市,樹林區,204
2019,1,2019/1/1,108Q1,新北市,鶯歌區,100
2019,1,2019/1/1,108Q1,新北市,三峽區,151
2019,1,2019/1/1,108Q1,新北市,淡水區,1430
2019,1,2019/1/1,108Q1,新北市,汐止區,517
2019,1,2019/1/1,108Q1,新北市,瑞芳區,43
2019,1,2019/1/1,108Q1,新北市,土城區,377
2019,1,2019/1/1,108Q1,新北市,蘆洲區,272
2019,1,2019/1/1,108Q1,新北市,五股區,94
2019,1,2019/1/1,108Q1,新北市,泰山區,81
2019,1,2019/1/1,108Q1,新北市,林口區,172
2019,1,2019/1/1,108Q1,新北市,深坑區,34
2019,1,2019/1/1,108Q1,新北市,三芝區,102
2019,1,2019/1/1,108Q1,新北市,石門區,4
2019,1,2019/1/1,108Q1,新北市,八里區,97
2019,1,2019/1/1,108Q1,新北市,平溪區,1
2019,1,2019/1/1,108Q1,新北市,雙溪區,4
2019,1,2019/1/1,108Q1,新北市,貢寮區,5
2019,1,2019/1/1,108Q1,新北市,金山區,26
2019,1,2019/1/1,108Q1,新北市,萬里區,23
2019,1,2019/1/1,108Q1,新北市,烏來區,2
2019,1,2019/1/1,108Q1,臺北市,松山區,193
2019,1,2019/1/1,108Q1,臺北市,信義區,219
2019,1,2019/1/1,108Q1,臺北市,大安區,359
2019,1,2019/1/1,108Q1,臺北市,中山區,403
2019,1,2019/1/1,108Q1,臺北市,中正區,187
2019,1,2019/1/1,108Q1,臺北市,大同區,188
2019,1,2019/1/1,108Q1,臺北市,萬華區,268
2019,1,2019/1/1,108Q1,臺北市,文山區,334
2019,1,2019/1/1,108Q1,臺北市,南港區,118
2019,1,2019/1/1,108Q1,臺北市,內湖區,454
2019,1,2019/1/1,108Q1,臺北市,士林區,332
2019,1,2019/1/1,108Q1,臺北市,北投區,414
2019,1,2019/1/1,108Q1,桃園市,桃園區,1288
2019,1,2019/1/1,108Q1,桃園市,中壢區,634
2019,1,2019/1/1,108Q1,桃園市,平鎮區,529
2019,1,2019/1/1,108Q1,桃園市,八德區,366
2019,1,2019/1/1,108Q1,桃園市,楊梅區,285
2019,1,2019/1/1,108Q1,桃園市,大溪區,88
2019,1,2019/1/1,108Q1,桃園市,蘆竹區,323
2019,1,2019/1/1,108Q1,桃園市,大園區,195
2019,1,2019/1/1,108Q1,桃園市,龜山區,435
2019,1,2019/1/1,108Q1,桃園市,龍潭區,189
2019,1,2019/1/1,108Q1,桃園市,新屋區,29
2019,1,2019/1/1,108Q1,桃園市,觀音區,56
2019,1,2019/1/1,108Q1,臺中市,中區,69
2019,1,2019/1/1,108Q1,臺中市,東區,77
2019,1,2019/1/1,108Q1,臺中市,南區,195
2019,1,2019/1/1,108Q1,臺中市,西區,193
2019,1,2019/1/1,108Q1,臺中市,北區,442
2019,1,2019/1/1,108Q1,臺中市,西屯區,629
2019,1,2019/1/1,108Q1,臺中市,南屯區,356
2019,1,2019/1/1,108Q1,臺中市,北屯區,538
2019,1,2019/1/1,108Q1,臺中市,豐原區,140
2019,1,2019/1/1,108Q1,臺中市,東勢區,24
2019,1,2019/1/1,108Q1,臺中市,大甲區,30
2019,1,2019/1/1,108Q1,臺中市,清水區,40
2019,1,2019/1/1,108Q1,臺中市,沙鹿區,80
2019,1,2019/1/1,108Q1,臺中市,梧棲區,30
2019,1,2019/1/1,108Q1,臺中市,后里區,26
2019,1,2019/1/1,108Q1,臺中市,神岡區,17
2019,1,2019/1/1,108Q1,臺中市,潭子區,60
2019,1,2019/1/1,108Q1,臺中市,大雅區,113
2019,1,2019/1/1,108Q1,臺中市,新社區,4
2019,1,2019/1/1,108Q1,臺中市,石岡區,1
2019,1,2019/1/1,108Q1,臺中市,外埔區,20
2019,1,2019/1/1,108Q1,臺中市,大安區,3
2019,1,2019/1/1,108Q1,臺中市,烏日區,25
2019,1,2019/1/1,108Q1,臺中市,大肚區,32
2019,1,2019/1/1,108Q1,臺中市,龍井區,84
2019,1,2019/1/1,108Q1,臺中市,霧峰區,47
2019,1,2019/1/1,108Q1,臺中市,太平區,100
2019,1,2019/1/1,108Q1,臺中市,大里區,111
2019,1,2019/1/1,108Q1,臺南市,新營區,118
2019,1,2019/1/1,108Q1,臺南市,鹽水區,65
2019,1,2019/1/1,108Q1,臺南市,白河區,14
2019,1,2019/1/1,108Q1,臺南市,柳營區,25
2019,1,2019/1/1,108Q1,臺南市,後壁區,11
2019,1,2019/1/1,108Q1,臺南市,東山區,8
2019,1,2019/1/1,108Q1,臺南市,麻豆區,26
2019,1,2019/1/1,108Q1,臺南市,下營區,6
2019,1,2019/1/1,108Q1,臺南市,六甲區,13
2019,1,2019/1/1,108Q1,臺南市,官田區,54
2019,1,2019/1/1,108Q1,臺南市,大內區,2
2019,1,2019/1/1,108Q1,臺南市,佳里區,83
2019,1,2019/1/1,108Q1,臺南市,學甲區,33
2019,1,2019/1/1,108Q1,臺南市,西港區,19
2019,1,2019/1/1,108Q1,臺南市,七股區,6
2019,1,2019/1/1,108Q1,臺南市,將軍區,36
2019,1,2019/1/1,108Q1,臺南市,北門區,2
2019,1,2019/1/1,108Q1,臺南市,新化區,35
2019,1,2019/1/1,108Q1,臺南市,善化區,56
2019,1,2019/1/1,108Q1,臺南市,新市區,47
2019,1,2019/1/1,108Q1,臺南市,安定區,41
2019,1,2019/1/1,108Q1,臺南市,山上區,12
2019,1,2019/1/1,108Q1,臺南市,玉井區,27
2019,1,2019/1/1,108Q1,臺南市,楠西區,4
2019,1,2019/1/1,108Q1,臺南市,左鎮區,2
2019,1,2019/1/1,108Q1,臺南市,仁德區,94
2019,1,2019/1/1,108Q1,臺南市,歸仁區,86
2019,1,2019/1/1,108Q1,臺南市,關廟區,45
2019,1,2019/1/1,108Q1,臺南市,永康區,763
2019,1,2019/1/1,108Q1,臺南市,東區,352
2019,1,2019/1/1,108Q1,臺南市,南區,125
2019,1,2019/1/1,108Q1,臺南市,北區,135
2019,1,2019/1/1,108Q1,臺南市,安南區,258
2019,1,2019/1/1,108Q1,臺南市,安平區,106
2019,1,2019/1/1,108Q1,臺南市,中西區,134
2019,1,2019/1/1,108Q1,高雄市,鹽埕區,21
2019,1,2019/1/1,108Q1,高雄市,鼓山區,441
2019,1,2019/1/1,108Q1,高雄市,左營區,469
2019,1,2019/1/1,108Q1,高雄市,楠梓區,354
2019,1,2019/1/1,108Q1,高雄市,三民區,457
2019,1,2019/1/1,108Q1,高雄市,新興區,88
2019,1,2019/1/1,108Q1,高雄市,前金區,58
2019,1,2019/1/1,108Q1,高雄市,苓雅區,191
2019,1,2019/1/1,108Q1,高雄市,前鎮區,240
2019,1,2019/1/1,108Q1,高雄市,旗津區,6
2019,1,2019/1/1,108Q1,高雄市,小港區,163
2019,1,2019/1/1,108Q1,高雄市,鳳山區,545
2019,1,2019/1/1,108Q1,高雄市,林園區,50
2019,1,2019/1/1,108Q1,高雄市,大寮區,131
2019,1,2019/1/1,108Q1,高雄市,大樹區,40
2019,1,2019/1/1,108Q1,高雄市,大社區,44
2019,1,2019/1/1,108Q1,高雄市,仁武區,69
2019,1,2019/1/1,108Q1,高雄市,鳥松區,68
2019,1,2019/1/1,108Q1,高雄市,岡山區,170
2019,1,2019/1/1,108Q1,高雄市,橋頭區,54
2019,1,2019/1/1,108Q1,高雄市,燕巢區,24
2019,1,2019/1/1,108Q1,高雄市,阿蓮區,29
2019,1,2019/1/1,108Q1,高雄市,路竹區,74
2019,1,2019/1/1,108Q1,高雄市,湖內區,28
2019,1,2019/1/1,108Q1,高雄市,茄萣區,13
2019,1,2019/1/1,108Q1,高雄市,永安區,5
2019,1,2019/1/1,108Q1,高雄市,彌陀區,5
2019,1,2019/1/1,108Q1,高雄市,梓官區,43
2019,1,2019/1/1,108Q1,高雄市,旗山區,26
2019,1,2019/1/1,108Q1,高雄市,美濃區,29
2019,1,2019/1/1,108Q1,高雄市,六龜區,10
2019,1,2019/1/1,108Q1,高雄市,甲仙區,2
2019,1,2019/1/1,108Q1,宜蘭縣,宜蘭市,144
2019,1,2019/1/1,108Q1,宜蘭縣,羅東鎮,106
2019,1,2019/1/1,108Q1,宜蘭縣,蘇澳鎮,56
2019,1,2019/1/1,108Q1,宜蘭縣,頭城鎮,23
2019,1,2019/1/1,108Q1,宜蘭縣,礁溪鄉,77
2019,1,2019/1/1,108Q1,宜蘭縣,壯圍鄉,26
2019,1,2019/1/1,108Q1,宜蘭縣,員山鄉,38
2019,1,2019/1/1,108Q1,宜蘭縣,冬山鄉,61
2019,1,2019/1/1,108Q1,宜蘭縣,五結鄉,58
2019,1,2019/1/1,108Q1,宜蘭縣,三星鄉,23
2019,1,2019/1/1,108Q1,新竹縣,竹北市,1348
2019,1,2019/1/1,108Q1,新竹縣,關西鎮,18
2019,1,2019/1/1,108Q1,新竹縣,新埔鎮,30
2019,1,2019/1/1,108Q1,新竹縣,竹東鎮,164
2019,1,2019/1/1,108Q1,新竹縣,湖口鄉,120
2019,1,2019/1/1,108Q1,新竹縣,橫山鄉,7
2019,1,2019/1/1,108Q1,新竹縣,新豐鄉,68
2019,1,2019/1/1,108Q1,新竹縣,芎林鄉,14
2019,1,2019/1/1,108Q1,新竹縣,寶山鄉,13
2019,1,2019/1/1,108Q1,新竹縣,北埔鄉,7
2019,1,2019/1/1,108Q1,新竹縣,尖石鄉,1
2019,1,2019/1/1,108Q1,苗栗縣,苗栗市,215
2019,1,2019/1/1,108Q1,苗栗縣,苑裡鎮,25
2019,1,2019/1/1,108Q1,苗栗縣,通霄鎮,25
2019,1,2019/1/1,108Q1,苗栗縣,竹南鎮,175
2019,1,2019/1/1,108Q1,苗栗縣,頭份鎮,181
2019,1,2019/1/1,108Q1,苗栗縣,後龍鎮,27
2019,1,2019/1/1,108Q1,苗栗縣,卓蘭鎮,6
2019,1,2019/1/1,108Q1,苗栗縣,大湖鄉,5
2019,1,2019/1/1,108Q1,苗栗縣,公館鄉,27
2019,1,2019/1/1,108Q1,苗栗縣,銅鑼鄉,15
2019,1,2019/1/1,108Q1,苗栗縣,南庄鄉,1
2019,1,2019/1/1,108Q1,苗栗縣,頭屋鄉,2
2019,1,2019/1/1,108Q1,苗栗縣,三義鄉,10
2019,1,2019/1/1,108Q1,苗栗縣,造橋鄉,14
2019,1,2019/1/1,108Q1,苗栗縣,三灣鄉,3
2019,1,2019/1/1,108Q1,苗栗縣,獅潭鄉,1
2019,1,2019/1/1,108Q1,彰化縣,彰化市,264
2019,1,2019/1/1,108Q1,彰化縣,鹿港鎮,45
2019,1,2019/1/1,108Q1,彰化縣,和美鎮,51
2019,1,2019/1/1,108Q1,彰化縣,北斗鎮,27
2019,1,2019/1/1,108Q1,彰化縣,員林鎮,109
2019,1,2019/1/1,108Q1,彰化縣,溪湖鎮,46
2019,1,2019/1/1,108Q1,彰化縣,田中鎮,33
2019,1,2019/1/1,108Q1,彰化縣,二林鎮,68
2019,1,2019/1/1,108Q1,彰化縣,線西鄉,4
2019,1,2019/1/1,108Q1,彰化縣,伸港鄉,31
2019,1,2019/1/1,108Q1,彰化縣,福興鄉,9
2019,1,2019/1/1,108Q1,彰化縣,秀水鄉,19
2019,1,2019/1/1,108Q1,彰化縣,花壇鄉,25
2019,1,2019/1/1,108Q1,彰化縣,芬園鄉,5
2019,1,2019/1/1,108Q1,彰化縣,大村鄉,15
2019,1,2019/1/1,108Q1,彰化縣,埔鹽鄉,14
2019,1,2019/1/1,108Q1,彰化縣,埔心鄉,48
2019,1,2019/1/1,108Q1,彰化縣,永靖鄉,15
2019,1,2019/1/1,108Q1,彰化縣,社頭鄉,21
2019,1,2019/1/1,108Q1,彰化縣,二水鄉,4
2019,1,2019/1/1,108Q1,彰化縣,田尾鄉,4
2019,1,2019/1/1,108Q1,彰化縣,埤頭鄉,12
2019,1,2019/1/1,108Q1,彰化縣,芳苑鄉,19
2019,1,2019/1/1,108Q1,彰化縣,大城鄉,3
2019,1,2019/1/1,108Q1,彰化縣,竹塘鄉,4
2019,1,2019/1/1,108Q1,彰化縣,溪州鄉,6
2019,1,2019/1/1,108Q1,南投縣,南投市,124
2019,1,2019/1/1,108Q1,南投縣,埔里鎮,108
2019,1,2019/1/1,108Q1,南投縣,草屯鎮,110
2019,1,2019/1/1,108Q1,南投縣,竹山鎮,53
2019,1,2019/1/1,108Q1,南投縣,集集鎮,5
2019,1,2019/1/1,108Q1,南投縣,名間鄉,22
2019,1,2019/1/1,108Q1,南投縣,鹿谷鄉,3
2019,1,2019/1/1,108Q1,南投縣,中寮鄉,8
2019,1,2019/1/1,108Q1,南投縣,魚池鄉,7
2019,1,2019/1/1,108Q1,南投縣,國姓鄉,9
2019,1,2019/1/1,108Q1,南投縣,水里鄉,9
2019,1,2019/1/1,108Q1,雲林縣,斗六市,158
2019,1,2019/1/1,108Q1,雲林縣,斗南鎮,80
2019,1,2019/1/1,108Q1,雲林縣,虎尾鎮,98
2019,1,2019/1/1,108Q1,雲林縣,西螺鎮,54
2019,1,2019/1/1,108Q1,雲林縣,土庫鎮,37
2019,1,2019/1/1,108Q1,雲林縣,北港鎮,29
2019,1,2019/1/1,108Q1,雲林縣,古坑鄉,15
2019,1,2019/1/1,108Q1,雲林縣,大埤鄉,16
2019,1,2019/1/1,108Q1,雲林縣,莿桐鄉,12
2019,1,2019/1/1,108Q1,雲林縣,林內鄉,5
2019,1,2019/1/1,108Q1,雲林縣,二崙鄉,8
2019,1,2019/1/1,108Q1,雲林縣,崙背鄉,14
2019,1,2019/1/1,108Q1,雲林縣,麥寮鄉,10
2019,1,2019/1/1,108Q1,雲林縣,東勢鄉,2
2019,1,2019/1/1,108Q1,雲林縣,褒忠鄉,3
2019,1,2019/1/1,108Q1,雲林縣,台西鄉,8
2019,1,2019/1/1,108Q1,雲林縣,元長鄉,11
2019,1,2019/1/1,108Q1,雲林縣,四湖鄉,1
2019,1,2019/1/1,108Q1,雲林縣,口湖鄉,3
2019,1,2019/1/1,108Q1,雲林縣,水林鄉,1
2019,1,2019/1/1,108Q1,嘉義縣,太保市,23
2019,1,2019/1/1,108Q1,嘉義縣,朴子市,52
2019,1,2019/1/1,108Q1,嘉義縣,布袋鎮,7
2019,1,2019/1/1,108Q1,嘉義縣,大林鎮,49
2019,1,2019/1/1,108Q1,嘉義縣,民雄鄉,59
2019,1,2019/1/1,108Q1,嘉義縣,溪口鄉,6
