"資料期別","縣市","鄉鎮市區","住宅買賣移轉筆數"
"104Q1","屏東縣","鹽埔鄉",13
"104Q1","屏東縣","高樹鄉",4
"104Q1","屏東縣","萬巒鄉",9
"104Q1","屏東縣","內埔鄉",56
"104Q1","屏東縣","竹田鄉",8
"104Q1","屏東縣","新埤鄉",7
"104Q1","屏東縣","枋寮鄉",22
"104Q1","屏東縣","新園鄉",22
"104Q1","屏東縣","崁頂鄉",4
"104Q1","屏東縣","林邊鄉",7
"104Q1","屏東縣","南州鄉",5
"104Q1","屏東縣","佳冬鄉",9
"104Q1","屏東縣","琉球鄉",2
"104Q1","屏東縣","車城鄉",4
"104Q1","屏東縣","滿州鄉",1
"104Q1","屏東縣","枋山鄉",4
"104Q1","屏東縣","三地門鄉",0
"104Q1","屏東縣","霧台鄉",0
"104Q1","屏東縣","瑪家鄉",0
"104Q1","屏東縣","泰武鄉",0
"104Q1","屏東縣","來義鄉",0
"104Q1","屏東縣","春日鄉",0
"104Q1","屏東縣","獅子鄉",0
"104Q1","屏東縣","牡丹鄉",1
"104Q1","台東縣","",281
"104Q1","台東縣","台東市",217
"104Q1","台東縣","成功鎮",13
"104Q1","台東縣","關山鎮",6
"104Q1","台東縣","卑南鄉",16
"104Q1","台東縣","大武鄉",5
"104Q1","台東縣","太麻里鄉",6
"104Q1","台東縣","東河鄉",3
"104Q1","台東縣","長濱鄉",4
"104Q1","台東縣","鹿野鄉",10
"104Q1","台東縣","池上鄉",1
"104Q1","台東縣","綠島鄉",0
"104Q1","台東縣","延平鄉",0
"104Q1","台東縣","海端鄉",0
"104Q1","台東縣","達仁鄉",0
"104Q1","台東縣","金峰鄉",0
"104Q1","台東縣","蘭嶼鄉",0
"104Q1","花蓮縣","",867
"104Q1","花蓮縣","花蓮市",449
"104Q1","花蓮縣","鳳林鎮",8
"104Q1","花蓮縣","玉里鎮",39
"104Q1","花蓮縣","新城鄉",62
"104Q1","花蓮縣","吉安鄉",213
"104Q1","花蓮縣","壽豐鄉",48
"104Q1","花蓮縣","光復鄉",14
"104Q1","花蓮縣","豐濱鄉",0
"104Q1","花蓮縣","瑞穗鄉",21
"104Q1","花蓮縣","富里鄉",8
"104Q1","花蓮縣","秀林鄉",4
"104Q1","花蓮縣","萬榮鄉",1
"104Q1","花蓮縣","卓溪鄉",0
"104Q1","澎湖縣","",69
"104Q1","澎湖縣","馬公市",61
"104Q1","澎湖縣","湖西鄉",5
"104Q1","澎湖縣","白沙鄉",2
"104Q1","澎湖縣","西嶼鄉",1
"104Q1","澎湖縣","望安鄉",0
"104Q1","澎湖縣","七美鄉",0
"104Q1","基隆市","",929
"104Q1","基隆市","中正區",250
"104Q1","基隆市","七堵區",88
"104Q1","基隆市","暖暖區",114
"104Q1","基隆市","仁愛區",70
"104Q1","基隆市","中山區",41
"104Q1","基隆市","安樂區",233
"104Q1","基隆市","信義區",133
"104Q1","新竹市","",575
"104Q1","新竹市","新竹市",575
"104Q1","嘉義市","",517
"104Q1","嘉義市","嘉義市",517
"104Q1","金門縣","",17
"104Q1","金門縣","金城鎮",4
"104Q1","金門縣","金湖鎮",9
"104Q1","金門縣","金沙鎮",0
"104Q1","金門縣","金寧鄉",4
"104Q1","金門縣","烈嶼鄉",0
"104Q1","金門縣","烏坵鄉",0
"104Q1","連江縣","",2
"104Q1","連江縣","南竿鄉",2
"104Q1","連江縣","北竿鄉",0
"104Q1","連江縣","莒光鄉",0
"104Q1","連江縣","東引鄉",0
"104Q2","全國","",42426
"104Q2","新北市","",7997
"104Q2","新北市","板橋區",887
"104Q2","新北市","三重區",628
"104Q2","新北市","中和區",646
"104Q2","新北市","永和區",297
"104Q2","新北市","新莊區",562
"104Q2","新北市","新店區",709
"104Q2","新北市","樹林區",238
"104Q2","新北市","鶯歌區",137
"104Q2","新北市","三峽區",201
"104Q2","新北市","淡水區",1271
"104Q2","新北市","汐止區",679
"104Q2","新北市","瑞芳區",46
"104Q2","新北市","土城區",431
"104Q2","新北市","蘆洲區",404
"104Q2","新北市","五股區",162
"104Q2","新北市","泰山區",97
"104Q2","新北市","林口區",248
"104Q2","新北市","深坑區",50
"104Q2","新北市","石碇區",0
"104Q2","新北市","坪林區",0
"104Q2","新北市","三芝區",115
"104Q2","新北市","石門區",6
"104Q2","新北市","八里區",107
"104Q2","新北市","平溪區",0
"104Q2","新北市","雙溪區",4
"104Q2","新北市","貢寮區",6
"104Q2","新北市","金山區",26
"104Q2","新北市","萬里區",40
"104Q2","新北市","烏來區",0
"104Q2","台北市","",3958
"104Q2","台北市","松山區",234
"104Q2","台北市","信義區",255
"104Q2","台北市","大安區",327
"104Q2","台北市","中山區",544
"104Q2","台北市","中正區",211
"104Q2","台北市","大同區",141
"104Q2","台北市","萬華區",205
"104Q2","台北市","文山區",444
"104Q2","台北市","南港區",158
"104Q2","台北市","內湖區",526
"104Q2","台北市","士林區",338
"104Q2","台北市","北投區",575
"104Q2","桃園市","",6160
"104Q2","桃園市","桃園區",1508
"104Q2","桃園市","中壢區",980
"104Q2","桃園市","平鎮區",828
"104Q2","桃園市","八德區",898
"104Q2","桃園市","楊梅區",528
"104Q2","桃園市","大溪區",149
"104Q2","桃園市","蘆竹區",375
"104Q2","桃園市","大園區",184
"104Q2","桃園市","龜山區",298
"104Q2","桃園市","龍潭區",241
"104Q2","桃園市","新屋區",53
"104Q2","桃園市","觀音區",116
"104Q2","桃園市","復興區",2
"104Q2","台中市","",4654
"104Q2","台中市","中區",59
"104Q2","台中市","東區",94
"104Q2","台中市","南區",222
"104Q2","台中市","西區",260
"104Q2","台中市","北區",535
"104Q2","台中市","西屯區",909
"104Q2","台中市","南屯區",518
"104Q2","台中市","北屯區",842
"104Q2","台中市","豐原區",170
"104Q2","台中市","東勢區",34
"104Q2","台中市","大甲區",47
"104Q2","台中市","清水區",88
"104Q2","台中市","沙鹿區",70
"104Q2","台中市","梧棲區",74
"104Q2","台中市","后里區",20
"104Q2","台中市","神岡區",43
"104Q2","台中市","潭子區",151
"104Q2","台中市","大雅區",71
"104Q2","台中市","新社區",11
"104Q2","台中市","石岡區",5
"104Q2","台中市","外埔區",11
"104Q2","台中市","大安區",9
"104Q2","台中市","烏日區",33
"104Q2","台中市","大肚區",57
"104Q2","台中市","龍井區",90
"104Q2","台中市","霧峰區",42
"104Q2","台中市","太平區",83
"104Q2","台中市","大里區",106
"104Q2","台中市","和平區",0
"104Q2","台南市","",3242
"104Q2","台南市","新營區",163
"104Q2","台南市","鹽水區",34
"104Q2","台南市","白河區",16
"104Q2","台南市","柳營區",22
"104Q2","台南市","後壁區",15
"104Q2","台南市","東山區",11
"104Q2","台南市","麻豆區",47
"104Q2","台南市","下營區",10
"104Q2","台南市","六甲區",20
"104Q2","台南市","官田區",64
"104Q2","台南市","大內區",3
"104Q2","台南市","佳里區",82
"104Q2","台南市","學甲區",32
"104Q2","台南市","西港區",33
"104Q2","台南市","七股區",8
"104Q2","台南市","將軍區",9
"104Q2","台南市","北門區",1
"104Q2","台南市","新化區",54
"104Q2","台南市","善化區",105
"104Q2","台南市","新市區",138
"104Q2","台南市","安定區",56
"104Q2","台南市","山上區",3
"104Q2","台南市","玉井區",16
"104Q2","台南市","楠西區",3
"104Q2","台南市","南化區",3
"104Q2","台南市","左鎮區",2
"104Q2","台南市","仁德區",112
"104Q2","台南市","歸仁區",72
"104Q2","台南市","關廟區",51
"104Q2","台南市","龍崎區",0
"104Q2","台南市","永康區",591
"104Q2","台南市","東區",433
"104Q2","台南市","南區",164
"104Q2","台南市","北區",195
"104Q2","台南市","安南區",284
"104Q2","台南市","安平區",181
"104Q2","台南市","中西區",209
"104Q2","高雄市","",5638
"104Q2","高雄市","鹽埕區",57
"104Q2","高雄市","鼓山區",534
"104Q2","高雄市","左營區",700
"104Q2","高雄市","楠梓區",904
"104Q2","高雄市","三民區",660
"104Q2","高雄市","新興區",76
"104Q2","高雄市","前金區",109
"104Q2","高雄市","苓雅區",226
"104Q2","高雄市","前鎮區",357
"104Q2","高雄市","旗津區",8
"104Q2","高雄市","小港區",278
"104Q2","高雄市","鳳山區",649
"104Q2","高雄市","林園區",63
"104Q2","高雄市","大寮區",193
"104Q2","高雄市","大樹區",31
"104Q2","高雄市","大社區",64
"104Q2","高雄市","仁武區",117
"104Q2","高雄市","鳥松區",81
"104Q2","高雄市","岡山區",152
"104Q2","高雄市","橋頭區",63
"104Q2","高雄市","燕巢區",24
"104Q2","高雄市","田寮區",0
"104Q2","高雄市","阿蓮區",15
"104Q2","高雄市","路竹區",54
"104Q2","高雄市","湖內區",73
"104Q2","高雄市","茄萣區",14
"104Q2","高雄市","永安區",10
"104Q2","高雄市","彌陀區",18
"104Q2","高雄市","梓官區",27
"104Q2","高雄市","旗山區",37
"104Q2","高雄市","美濃區",30
"104Q2","高雄市","六龜區",3
"104Q2","高雄市","甲仙區",4
"104Q2","高雄市","杉林區",4
"104Q2","高雄市","內門區",3
"104Q2","高雄市","茂林區",0
"104Q2","高雄市","桃源區",0
"104Q2","高雄市","那瑪夏區",0
"104Q2","宜蘭縣","",975
"104Q2","宜蘭縣","宜蘭市",212
"104Q2","宜蘭縣","羅東鎮",174
"104Q2","宜蘭縣","蘇澳鎮",65
"104Q2","宜蘭縣","頭城鎮",24
"104Q2","宜蘭縣","礁溪鄉",114
"104Q2","宜蘭縣","壯圍鄉",49
"104Q2","宜蘭縣","員山鄉",54
"104Q2","宜蘭縣","冬山鄉",100
"104Q2","宜蘭縣","五結鄉",153
"104Q2","宜蘭縣","三星鄉",29
"104Q2","宜蘭縣","大同鄉",0
"104Q2","宜蘭縣","南澳鄉",1
"104Q2","新竹縣","",1802
"104Q2","新竹縣","竹北市",1103
"104Q2","新竹縣","關西鎮",24
"104Q2","新竹縣","新埔鎮",25
"104Q2","新竹縣","竹東鎮",236
"104Q2","新竹縣","湖口鄉",234
"104Q2","新竹縣","橫山鄉",8
"104Q2","新竹縣","新豐鄉",107
"104Q2","新竹縣","芎林鄉",22
"104Q2","新竹縣","寶山鄉",34
"104Q2","新竹縣","北埔鄉",5
"104Q2","新竹縣","峨眉鄉",2
"104Q2","新竹縣","尖石鄉",2
"104Q2","新竹縣","五峰鄉",0
"104Q2","苗栗縣","",771
"104Q2","苗栗縣","苗栗市",268
"104Q2","苗栗縣","苑裡鎮",29
"104Q2","苗栗縣","通霄鎮",16
"104Q2","苗栗縣","竹南鎮",149
"104Q2","苗栗縣","頭份鎮",148
"104Q2","苗栗縣","後龍鎮",19
"104Q2","苗栗縣","卓蘭鎮",14
"104Q2","苗栗縣","大湖鄉",19
"104Q2","苗栗縣","公館鄉",33
"104Q2","苗栗縣","銅鑼鄉",13
"104Q2","苗栗縣","南庄鄉",7
"104Q2","苗栗縣","頭屋鄉",16
"104Q2","苗栗縣","三義鄉",18
"104Q2","苗栗縣","西湖鄉",1
"104Q2","苗栗縣","造橋鄉",15
"104Q2","苗栗縣","三灣鄉",3
"104Q2","苗栗縣","獅潭鄉",2
"104Q2","苗栗縣","泰安鄉",1
"104Q2","彰化縣","",1054
"104Q2","彰化縣","彰化市",258
"104Q2","彰化縣","鹿港鎮",51
"104Q2","彰化縣","和美鎮",112
"104Q2","彰化縣","北斗鎮",35
"104Q2","彰化縣","員林鎮",142
"104Q2","彰化縣","溪湖鎮",28
"104Q2","彰化縣","田中鎮",33
"104Q2","彰化縣","二林鎮",36
"104Q2","彰化縣","線西鄉",7
"104Q2","彰化縣","伸港鄉",57
"104Q2","彰化縣","福興鄉",19
"104Q2","彰化縣","秀水鄉",28
"104Q2","彰化縣","花壇鄉",34
"104Q2","彰化縣","芬園鄉",8
"104Q2","彰化縣","大村鄉",27
"104Q2","彰化縣","埔鹽鄉",9
"104Q2","彰化縣","埔心鄉",34
"104Q2","彰化縣","永靖鄉",16
"104Q2","彰化縣","社頭鄉",37
"104Q2","彰化縣","二水鄉",8
"104Q2","彰化縣","田尾鄉",12
"104Q2","彰化縣","埤頭鄉",22
"104Q2","彰化縣","芳苑鄉",18
"104Q2","彰化縣","大城鄉",3
"104Q2","彰化縣","竹塘鄉",7
"104Q2","彰化縣","溪州鄉",13
"104Q2","南投縣","",571
"104Q2","南投縣","南投市",142
"104Q2","南投縣","埔里鎮",126
"104Q2","南投縣","草屯鎮",146
"104Q2","南投縣","竹山鎮",65
"104Q2","南投縣","集集鎮",10
"104Q2","南投縣","名間鄉",21
"104Q2","南投縣","鹿谷鄉",7
"104Q2","南投縣","中寮鄉",6
"104Q2","南投縣","魚池鄉",11
"104Q2","南投縣","國姓鄉",17
"104Q2","南投縣","水里鄉",18
"104Q2","南投縣","信義鄉",1
"104Q2","南投縣","仁愛鄉",1
"104Q2","雲林縣","",759
"104Q2","雲林縣","斗六市",287
"104Q2","雲林縣","斗南鎮",65
"104Q2","雲林縣","虎尾鎮",186
"104Q2","雲林縣","西螺鎮",38
"104Q2","雲林縣","土庫鎮",8
"104Q2","雲林縣","北港鎮",45
"104Q2","雲林縣","古坑鄉",14
"104Q2","雲林縣","大埤鄉",15
"104Q2","雲林縣","莿桐鄉",26
"104Q2","雲林縣","林內鄉",11
"104Q2","雲林縣","二崙鄉",13
"104Q2","雲林縣","崙背鄉",13
"104Q2","雲林縣","麥寮鄉",13
"104Q2","雲林縣","東勢鄉",3
"104Q2","雲林縣","褒忠鄉",5
"104Q2","雲林縣","台西鄉",5
"104Q2","雲林縣","元長鄉",7
"104Q2","雲林縣","四湖鄉",3
"104Q2","雲林縣","口湖鄉",2
"104Q2","雲林縣","水林鄉",0
"104Q2","嘉義縣","",431
"104Q2","嘉義縣","太保市",29
"104Q2","嘉義縣","朴子市",56
"104Q2","嘉義縣","布袋鎮",17
"104Q2","嘉義縣","大林鎮",19
"104Q2","嘉義縣","民雄鄉",118
"104Q2","嘉義縣","溪口鄉",8
"104Q2","嘉義縣","新港鄉",12
"104Q2","嘉義縣","六腳鄉",8
"104Q2","嘉義縣","東石鄉",3
"104Q2","嘉義縣","義竹鄉",1
"104Q2","嘉義縣","鹿草鄉",0
"104Q2","嘉義縣","水上鄉",68
"104Q2","嘉義縣","中埔鄉",44
"104Q2","嘉義縣","竹崎鄉",22
"104Q2","嘉義縣","梅山鄉",7
"104Q2","嘉義縣","番路鄉",19
"104Q2","嘉義縣","大埔鄉",0
"104Q2","嘉義縣","阿里山鄉",0
"104Q2","屏東縣","",940
"104Q2","屏東縣","屏東市",404
"104Q2","屏東縣","潮州鎮",85
"104Q2","屏東縣","東港鎮",33
"104Q2","屏東縣","恆春鎮",47
"104Q2","屏東縣","萬丹鄉",57
"104Q2","屏東縣","長治鄉",31
"104Q2","屏東縣","麟洛鄉",15
"104Q2","屏東縣","九如鄉",35
"104Q2","屏東縣","里港鄉",41
"104Q2","屏東縣","鹽埔鄉",13
"104Q2","屏東縣","高樹鄉",13
"104Q2","屏東縣","萬巒鄉",9
"104Q2","屏東縣","內埔鄉",59
"104Q2","屏東縣","竹田鄉",12
"104Q2","屏東縣","新埤鄉",7
"104Q2","屏東縣","枋寮鄉",26
"104Q2","屏東縣","新園鄉",12
"104Q2","屏東縣","崁頂鄉",5
"104Q2","屏東縣","林邊鄉",9
"104Q2","屏東縣","南州鄉",6
"104Q2","屏東縣","佳冬鄉",6
"104Q2","屏東縣","琉球鄉",1
"104Q2","屏東縣","車城鄉",8
"104Q2","屏東縣","滿州鄉",0
"104Q2","屏東縣","枋山鄉",3
"104Q2","屏東縣","三地門鄉",0
"104Q2","屏東縣","霧台鄉",0
"104Q2","屏東縣","瑪家鄉",0
"104Q2","屏東縣","泰武鄉",1
"104Q2","屏東縣","來義鄉",0
"104Q2","屏東縣","春日鄉",0
"104Q2","屏東縣","獅子鄉",1
"104Q2","屏東縣","牡丹鄉",1
"104Q2","台東縣","",259
"104Q2","台東縣","台東市",186
"104Q2","台東縣","成功鎮",14
"104Q2","台東縣","關山鎮",5
"104Q2","台東縣","卑南鄉",19
"104Q2","台東縣","大武鄉",0
"104Q2","台東縣","太麻里鄉",7
"104Q2","台東縣","東河鄉",2
"104Q2","台東縣","長濱鄉",4
"104Q2","台東縣","鹿野鄉",13
"104Q2","台東縣","池上鄉",9
"104Q2","台東縣","綠島鄉",0
"104Q2","台東縣","延平鄉",0
"104Q2","台東縣","海端鄉",0
"104Q2","台東縣","達仁鄉",0
"104Q2","台東縣","金峰鄉",0
"104Q2","台東縣","蘭嶼鄉",0
"104Q2","花蓮縣","",1011
"104Q2","花蓮縣","花蓮市",499
"104Q2","花蓮縣","鳳林鎮",10
"104Q2","花蓮縣","玉里鎮",25
"104Q2","花蓮縣","新城鄉",61
"104Q2","花蓮縣","吉安鄉",318
"104Q2","花蓮縣","壽豐鄉",52
"104Q2","花蓮縣","光復鄉",16
"104Q2","花蓮縣","豐濱鄉",1
"104Q2","花蓮縣","瑞穗鄉",12
"104Q2","花蓮縣","富里鄉",8
"104Q2","花蓮縣","秀林鄉",7
"104Q2","花蓮縣","萬榮鄉",1
"104Q2","花蓮縣","卓溪鄉",1
"104Q2","澎湖縣","",54
"104Q2","澎湖縣","馬公市",48
"104Q2","澎湖縣","湖西鄉",2
"104Q2","澎湖縣","白沙鄉",3
"104Q2","澎湖縣","西嶼鄉",1
"104Q2","澎湖縣","望安鄉",0
"104Q2","澎湖縣","七美鄉",0
"104Q2","基隆市","",972
"104Q2","基隆市","中正區",241
"104Q2","基隆市","七堵區",107
"104Q2","基隆市","暖暖區",127
"104Q2","基隆市","仁愛區",54
"104Q2","基隆市","中山區",59
"104Q2","基隆市","安樂區",233
"104Q2","基隆市","信義區",151
"104Q2","新竹市","",613
"104Q2","新竹市","新竹市",613
"104Q2","嘉義市","",545
"104Q2","嘉義市","嘉義市",545
"104Q2","金門縣","",20
"104Q2","金門縣","金城鎮",7
"104Q2","金門縣","金湖鎮",6
"104Q2","金門縣","金沙鎮",0
"104Q2","金門縣","金寧鄉",6
"104Q2","金門縣","烈嶼鄉",1
"104Q2","金門縣","烏坵鄉",0
"104Q2","連江縣","",0
"104Q2","連江縣","南竿鄉",0
"104Q2","連江縣","北竿鄉",0
"104Q2","連江縣","莒光鄉",0
"104Q2","連江縣","東引鄉",0
"104Q3","全國","",38951
"104Q3","新北市","",7323
"104Q3","新北市","板橋區",801
"104Q3","新北市","三重區",740
"104Q3","新北市","中和區",556
"104Q3","新北市","永和區",266
"104Q3","新北市","新莊區",525
"104Q3","新北市","新店區",661
"104Q3","新北市","樹林區",243
"104Q3","新北市","鶯歌區",106
"104Q3","新北市","三峽區",206
"104Q3","新北市","淡水區",933
"104Q3","新北市","汐止區",719
"104Q3","新北市","瑞芳區",46
"104Q3","新北市","土城區",430
"104Q3","新北市","蘆洲區",379
"104Q3","新北市","五股區",109
"104Q3","新北市","泰山區",101
"104Q3","新北市","林口區",183
"104Q3","新北市","深坑區",54
"104Q3","新北市","石碇區",2
"104Q3","新北市","坪林區",2
"104Q3","新北市","三芝區",101
"104Q3","新北市","石門區",4
"104Q3","新北市","八里區",89
"104Q3","新北市","平溪區",0
"104Q3","新北市","雙溪區",2
"104Q3","新北市","貢寮區",2
"104Q3","新北市","金山區",31
"104Q3","新北市","萬里區",32
"104Q3","新北市","烏來區",0
"104Q3","台北市","",3975
"104Q3","台北市","松山區",224
"104Q3","台北市","信義區",212
"104Q3","台北市","大安區",448
"104Q3","台北市","中山區",467
"104Q3","台北市","中正區",254
"104Q3","台北市","大同區",117
"104Q3","台北市","萬華區",231
"104Q3","台北市","文山區",508
"104Q3","台北市","南港區",143
"104Q3","台北市","內湖區",563
"104Q3","台北市","士林區",312
"104Q3","台北市","北投區",496
"104Q3","桃園市","",5644
"104Q3","桃園市","桃園區",1446
"104Q3","桃園市","中壢區",803
"104Q3","桃園市","平鎮區",870
"104Q3","桃園市","八德區",727
"104Q3","桃園市","楊梅區",521
"104Q3","桃園市","大溪區",133
"104Q3","桃園市","蘆竹區",346
"104Q3","桃園市","大園區",162
"104Q3","桃園市","龜山區",272
"104Q3","桃園市","龍潭區",198
"104Q3","桃園市","新屋區",37
"104Q3","桃園市","觀音區",126
"104Q3","桃園市","復興區",3
"104Q3","台中市","",4036
"104Q3","台中市","中區",86
"104Q3","台中市","東區",64
"104Q3","台中市","南區",186
"104Q3","台中市","西區",200
"104Q3","台中市","北區",476
"104Q3","台中市","西屯區",804
"104Q3","台中市","南屯區",420
"104Q3","台中市","北屯區",681
"104Q3","台中市","豐原區",168
"104Q3","台中市","東勢區",22
"104Q3","台中市","大甲區",54
"104Q3","台中市","清水區",64
"104Q3","台中市","沙鹿區",69
"104Q3","台中市","梧棲區",40
"104Q3","台中市","后里區",16
"104Q3","台中市","神岡區",37
"104Q3","台中市","潭子區",157
"104Q3","台中市","大雅區",69
"104Q3","台中市","新社區",7
"104Q3","台中市","石岡區",2
"104Q3","台中市","外埔區",13
"104Q3","台中市","大安區",3
"104Q3","台中市","烏日區",23
"104Q3","台中市","大肚區",78
"104Q3","台中市","龍井區",96
"104Q3","台中市","霧峰區",46
"104Q3","台中市","太平區",79
"104Q3","台中市","大里區",76
"104Q3","台中市","和平區",0
"104Q3","台南市","",3124
"104Q3","台南市","新營區",191
"104Q3","台南市","鹽水區",37
"104Q3","台南市","白河區",12
"104Q3","台南市","柳營區",5
"104Q3","台南市","後壁區",14
"104Q3","台南市","東山區",13
"104Q3","台南市","麻豆區",81
"104Q3","台南市","下營區",10
"104Q3","台南市","六甲區",22
"104Q3","台南市","官田區",52
"104Q3","台南市","大內區",0
"104Q3","台南市","佳里區",104
"104Q3","台南市","學甲區",23
"104Q3","台南市","西港區",10
"104Q3","台南市","七股區",12
"104Q3","台南市","將軍區",6
"104Q3","台南市","北門區",0
"104Q3","台南市","新化區",58
"104Q3","台南市","善化區",71
"104Q3","台南市","新市區",64
"104Q3","台南市","安定區",28
"104Q3","台南市","山上區",1
"104Q3","台南市","玉井區",19
"104Q3","台南市","楠西區",3
"104Q3","台南市","南化區",2
"104Q3","台南市","左鎮區",2
"104Q3","台南市","仁德區",167
"104Q3","台南市","歸仁區",96
"104Q3","台南市","關廟區",57
"104Q3","台南市","龍崎區",0
"104Q3","台南市","永康區",676
"104Q3","台南市","東區",417
"104Q3","台南市","南區",153
"104Q3","台南市","北區",196
"104Q3","台南市","安南區",207
"104Q3","台南市","安平區",146
"104Q3","台南市","中西區",169
"104Q3","高雄市","",4923
"104Q3","高雄市","鹽埕區",49
"104Q3","高雄市","鼓山區",573
"104Q3","高雄市","左營區",620
"104Q3","高雄市","楠梓區",571
"104Q3","高雄市","三民區",626
"104Q3","高雄市","新興區",49
"104Q3","高雄市","前金區",89
"104Q3","高雄市","苓雅區",192
"104Q3","高雄市","前鎮區",300
"104Q3","高雄市","旗津區",12
"104Q3","高雄市","小港區",274
"104Q3","高雄市","鳳山區",532
"104Q3","高雄市","林園區",91
"104Q3","高雄市","大寮區",155
"104Q3","高雄市","大樹區",23
"104Q3","高雄市","大社區",40
"104Q3","高雄市","仁武區",123
"104Q3","高雄市","鳥松區",61
"104Q3","高雄市","岡山區",156
"104Q3","高雄市","橋頭區",53
"104Q3","高雄市","燕巢區",27
"104Q3","高雄市","田寮區",1
"104Q3","高雄市","阿蓮區",32
"104Q3","高雄市","路竹區",29
"104Q3","高雄市","湖內區",71
"104Q3","高雄市","茄萣區",48
"104Q3","高雄市","永安區",9
"104Q3","高雄市","彌陀區",10
"104Q3","高雄市","梓官區",30
"104Q3","高雄市","旗山區",38
"104Q3","高雄市","美濃區",22
"104Q3","高雄市","六龜區",11
"104Q3","高雄市","甲仙區",4
"104Q3","高雄市","杉林區",0
"104Q3","高雄市","內門區",2
"104Q3","高雄市","茂林區",0
"104Q3","高雄市","桃源區",0
"104Q3","高雄市","那瑪夏區",0
"104Q3","宜蘭縣","",937
"104Q3","宜蘭縣","宜蘭市",228
"104Q3","宜蘭縣","羅東鎮",176
"104Q3","宜蘭縣","蘇澳鎮",67
"104Q3","宜蘭縣","頭城鎮",21
"104Q3","宜蘭縣","礁溪鄉",101
"104Q3","宜蘭縣","壯圍鄉",42
"104Q3","宜蘭縣","員山鄉",64
"104Q3","宜蘭縣","冬山鄉",105
"104Q3","宜蘭縣","五結鄉",102
"104Q3","宜蘭縣","三星鄉",30
"104Q3","宜蘭縣","大同鄉",0
"104Q3","宜蘭縣","南澳鄉",1
"104Q3","新竹縣","",1482
"104Q3","新竹縣","竹北市",827
"104Q3","新竹縣","關西鎮",40
"104Q3","新竹縣","新埔鎮",68
"104Q3","新竹縣","竹東鎮",208
"104Q3","新竹縣","湖口鄉",188
"104Q3","新竹縣","橫山鄉",7
"104Q3","新竹縣","新豐鄉",97
"104Q3","新竹縣","芎林鄉",18
"104Q3","新竹縣","寶山鄉",20
"104Q3","新竹縣","北埔鄉",9
"104Q3","新竹縣","峨眉鄉",0
"104Q3","新竹縣","尖石鄉",0
"104Q3","新竹縣","五峰鄉",0
"104Q3","苗栗縣","",671
"104Q3","苗栗縣","苗栗市",191
"104Q3","苗栗縣","苑裡鎮",43
"104Q3","苗栗縣","通霄鎮",12
"104Q3","苗栗縣","竹南鎮",132
"104Q3","苗栗縣","頭份鎮",158
"104Q3","苗栗縣","後龍鎮",20
"104Q3","苗栗縣","卓蘭鎮",2
"104Q3","苗栗縣","大湖鄉",13
"104Q3","苗栗縣","公館鄉",42
"104Q3","苗栗縣","銅鑼鄉",13
"104Q3","苗栗縣","南庄鄉",4
"104Q3","苗栗縣","頭屋鄉",5
"104Q3","苗栗縣","三義鄉",15
"104Q3","苗栗縣","西湖鄉",3
"104Q3","苗栗縣","造橋鄉",12
"104Q3","苗栗縣","三灣鄉",3
"104Q3","苗栗縣","獅潭鄉",2
"104Q3","苗栗縣","泰安鄉",1
"104Q3","彰化縣","",1153
"104Q3","彰化縣","彰化市",434
"104Q3","彰化縣","鹿港鎮",75
"104Q3","彰化縣","和美鎮",76
"104Q3","彰化縣","北斗鎮",31
"104Q3","彰化縣","員林鎮",122
"104Q3","彰化縣","溪湖鎮",39
"104Q3","彰化縣","田中鎮",41
"104Q3","彰化縣","二林鎮",57
"104Q3","彰化縣","線西鄉",7
"104Q3","彰化縣","伸港鄉",34
"104Q3","彰化縣","福興鄉",18
"104Q3","彰化縣","秀水鄉",16
"104Q3","彰化縣","花壇鄉",35
"104Q3","彰化縣","芬園鄉",6
"104Q3","彰化縣","大村鄉",25
"104Q3","彰化縣","埔鹽鄉",12
"104Q3","彰化縣","埔心鄉",18
"104Q3","彰化縣","永靖鄉",19
"104Q3","彰化縣","社頭鄉",24
"104Q3","彰化縣","二水鄉",6
"104Q3","彰化縣","田尾鄉",21
"104Q3","彰化縣","埤頭鄉",10
"104Q3","彰化縣","芳苑鄉",12
"104Q3","彰化縣","大城鄉",2
"104Q3","彰化縣","竹塘鄉",6
"104Q3","彰化縣","溪州鄉",7
"104Q3","南投縣","",500
"104Q3","南投縣","南投市",130
"104Q3","南投縣","埔里鎮",100
"104Q3","南投縣","草屯鎮",114
"104Q3","南投縣","竹山鎮",59
"104Q3","南投縣","集集鎮",8
"104Q3","南投縣","名間鄉",14
"104Q3","南投縣","鹿谷鄉",5
"104Q3","南投縣","中寮鄉",5
"104Q3","南投縣","魚池鄉",5
"104Q3","南投縣","國姓鄉",44
"104Q3","南投縣","水里鄉",11
"104Q3","南投縣","信義鄉",2
"104Q3","南投縣","仁愛鄉",3
"104Q3","雲林縣","",556
"104Q3","雲林縣","斗六市",221
"104Q3","雲林縣","斗南鎮",47
"104Q3","雲林縣","虎尾鎮",105
"104Q3","雲林縣","西螺鎮",35
"104Q3","雲林縣","土庫鎮",14
"104Q3","雲林縣","北港鎮",24
"104Q3","雲林縣","古坑鄉",12
"104Q3","雲林縣","大埤鄉",5
"104Q3","雲林縣","莿桐鄉",23
"104Q3","雲林縣","林內鄉",12
