日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,註記
114/08/04,"346,004","146,568,946",426.00,428.00,419.00,424.50,-6.50,848,
114/08/05,"623,636","270,853,002",430.00,442.00,430.00,430.00,+5.50,"1,127",
114/08/06,"319,253","137,159,560",429.50,434.50,425.00,430.00,0.00,"1,034",
114/08/07,"1,699,195","775,440,585",445.00,470.50,442.00,458.50,+28.50,"3,804",
114/08/08,"1,107,007","507,844,645",460.00,471.00,451.50,451.50,-7.00,"8,345",
114/08/11,"1,505,023","708,229,545",462.00,482.50,460.00,472.50,+21.00,"2,979",
114/08/12,"720,879","342,271,875",476.00,481.00,468.50,475.50,+3.00,"2,008",
114/08/13,"1,047,948","500,464,120",479.00,488.00,470.50,472.50,-3.00,"3,227",
114/08/14,"1,514,446","745,482,590",482.00,499.00,476.00,498.50,+26.00,"4,274",
114/08/15,"957,360","477,423,255",499.50,506.00,488.00,500.00,+1.50,"3,293",
114/08/18,"790,574","403,694,184",502.00,520.00,496.00,512.00,+12.00,"5,125",
114/08/19,"809,603","417,559,316",509.00,524.00,503.00,520.00,+8.00,"1,955",
114/08/20,"1,312,993","674,213,887",518.00,526.00,499.00,518.00,-2.00,"2,920",
114/08/21,"1,491,922","798,887,989",525.00,554.00,520.00,534.00,+16.00,"6,519",
114/08/22,"585,139","313,215,397",534.00,541.00,526.00,541.00,+7.00,"1,745",
114/08/25,"1,476,973","863,780,239",555.00,595.00,553.00,595.00,+54.00,"4,869",
114/08/26,"2,550,291","1,559,036,948",618.00,625.00,596.00,615.00,+20.00,"4,374",
114/08/27,"1,246,212","761,325,735",608.00,619.00,603.00,609.00,-6.00,"3,061",
114/08/28,"2,411,362","1,408,265,954",605.00,611.00,563.00,588.00,-21.00,"5,494",
114/08/29,"872,478","511,094,496",588.00,592.00,575.00,583.00,-5.00,"2,179",
114/09/01,"693,836","399,987,185",578.00,587.00,569.00,575.00,-8.00,"2,260",
114/09/02,"957,731","541,577,057",581.00,586.00,552.00,559.00,-16.00,"2,857",
114/09/03,"484,118","269,380,265",559.00,565.00,550.00,554.00,-5.00,"1,841",
114/09/04,"429,612","238,172,650",562.00,565.00,550.00,550.00,-4.00,"1,232",
114/09/05,"771,349","430,697,922",556.00,566.00,550.00,556.00,+6.00,"1,691",
114/09/08,"577,726","326,638,456",559.00,575.00,554.00,562.00,+6.00,"1,474",
114/09/09,"836,953","477,427,157",576.00,581.00,563.00,564.00,+2.00,"1,915",
114/09/10,"1,587,974","927,463,588",567.00,604.00,556.00,598.00,+34.00,"3,329",
114/09/11,"1,284,736","753,297,072",598.00,600.00,572.00,572.00,-26.00,"4,312",
114/09/12,"897,975","502,110,054",574.00,579.00,551.00,551.00,-21.00,"3,505",
114/09/15,"793,222","433,274,127",552.00,565.00,530.00,560.00,+9.00,"2,208",
114/09/16,"266,944","148,798,166",560.00,562.00,549.00,556.00,-4.00,"1,359",
114/09/17,"456,198","248,578,473",552.00,556.00,538.00,541.00,-15.00,"1,803",
114/09/18,"349,851","188,758,511",535.00,547.00,535.00,541.00,0.00,"1,159",
114/09/19,"386,441","208,725,425",542.00,554.00,537.00,539.00,-2.00,"1,030",
114/09/22,"821,095","434,107,382",535.00,539.00,521.00,525.00,-14.00,"2,430",
114/09/23,"448,179","239,546,459",526.00,540.00,526.00,534.00,+9.00,"1,047",
114/09/24,"466,933","246,711,224",543.00,543.00,525.00,526.00,-8.00,"1,207",
114/09/25,"611,134","326,239,897",523.00,545.00,523.00,534.00,+8.00,"1,315",
114/09/26,"608,128","315,168,132",530.00,537.00,513.00,514.00,-20.00,"2,093",
114/09/30,"268,276","140,197,212",520.00,527.00,517.00,527.00,+13.00,666,
114/10/01,"342,396","178,775,376",523.00,532.00,515.00,516.00,-11.00,"1,197",
114/10/02,"1,187,164","633,682,794",519.00,543.00,517.00,538.00,+22.00,"2,075",
114/10/03,"461,307","246,853,082",535.00,539.00,527.00,538.00,0.00,"1,900",
114/10/07,"920,174","510,140,646",543.00,560.00,543.00,555.00,+17.00,"1,952",
114/10/08,"742,913","417,859,825",551.00,571.00,551.00,561.00,+6.00,"1,879",
114/10/09,"517,157","286,646,012",564.00,564.00,546.00,558.00,-3.00,"4,602",
114/10/13,"1,382,534","790,154,629",558.00,580.00,558.00,570.00,+12.00,"2,644",
114/10/14,"1,210,510","697,223,939",580.00,595.00,554.00,555.00,-15.00,"6,704",
114/10/15,"1,500,070","865,850,757",569.00,587.00,560.00,581.00,+26.00,"3,771",
114/10/16,"880,896","510,068,310",595.00,595.00,567.00,578.00,-3.00,"4,023",
114/10/17,"1,025,614","571,800,318",566.00,570.00,548.00,556.00,-22.00,"2,514",
114/10/20,"324,126","179,606,095",555.00,560.00,548.00,556.00,0.00,"1,084",
114/10/21,"254,490","142,502,623",555.00,565.00,555.00,560.00,+4.00,764,
114/10/22,"332,456","183,482,223",563.00,563.00,548.00,551.00,-9.00,"1,195",
114/10/23,"204,326","112,164,051",549.00,554.00,544.00,548.00,-3.00,799,
114/10/27,"489,212","273,163,915",558.00,564.00,551.00,564.00,+16.00,"1,067",
114/10/28,"353,558","198,376,675",570.00,570.00,553.00,565.00,+1.00,972,
114/10/29,"930,931","537,307,574",568.00,584.00,568.00,579.00,+14.00,"1,994",
114/10/30,"694,343","399,996,322",586.00,586.00,568.00,580.00,+1.00,"3,441",
114/10/31,"474,388","276,474,190",582.00,588.00,575.00,580.00,0.00,"1,170",
114/11/03,"530,288","310,380,309",586.00,593.00,578.00,587.00,+7.00,"1,268",
114/11/04,"1,777,890","1,069,413,146",594.00,620.00,583.00,588.00,+1.00,"3,889",
114/11/05,"889,901","528,369,839",583.00,602.00,580.00,600.00,+12.00,"6,958",
114/11/06,"2,657,614","1,650,180,111",607.00,630.00,597.00,620.00,+20.00,"10,342",
114/11/07,"2,184,017","1,305,715,713",610.00,620.00,585.00,591.00,-29.00,"9,866",
114/11/10,"1,480,236","841,076,086",589.00,589.00,561.00,561.00,-30.00,"3,932",
114/11/11,"1,037,178","572,662,013",568.00,569.00,542.00,542.00,-19.00,"3,515",
114/11/12,"793,796","432,686,863",543.00,554.00,535.00,545.00,+3.00,"1,900",
114/11/13,"808,387","437,409,265",550.00,551.00,535.00,537.00,-8.00,"2,242",
114/11/14,"779,434","413,273,093",531.00,538.00,523.00,530.00,-7.00,"2,153",
114/11/17,"447,040","241,793,740",533.00,549.00,533.00,536.00,+6.00,"1,125",
114/11/18,"640,451","333,763,480",536.00,536.00,513.00,514.00,-22.00,"2,614",
114/11/19,"578,889","302,506,956",518.00,533.00,513.00,524.00,+10.00,"1,081",
114/11/20,"602,314","327,478,164",540.00,549.00,535.00,546.00,+22.00,"1,102",
114/11/21,"445,167","233,933,995",532.00,535.00,519.00,522.00,-24.00,"1,434",
114/11/24,"879,984","488,292,864",528.00,572.00,524.00,572.00,+50.00,927,
114/11/25,"841,883","466,840,216",563.00,569.00,544.00,555.00,-17.00,"1,892",
114/11/26,"530,476","290,256,269",558.00,558.00,540.00,543.00,-12.00,"1,533",
114/11/27,"651,908","347,661,744",543.00,546.00,528.00,529.00,-14.00,"2,076",
114/11/28,"405,497","219,416,237",530.00,550.00,529.00,547.00,+18.00,"1,058",
114/12/01,"301,337","162,269,854",553.00,553.00,532.00,534.00,-13.00,"1,086",
114/12/02,"276,408","149,142,950",536.00,544.00,535.00,544.00,+10.00,622,
114/12/03,"1,443,351","822,859,749",559.00,585.00,558.00,580.00,+36.00,"3,360",
114/12/04,"1,563,015","928,492,494",585.00,614.00,581.00,587.00,+7.00,"5,980",
114/12/05,"1,724,223","1,040,130,564",593.00,613.00,590.00,601.00,+14.00,"3,148",
114/12/08,"1,442,257","886,186,188",605.00,620.00,600.00,616.00,+15.00,"2,880",
114/12/09,"709,582","432,231,977",616.00,617.00,604.00,610.00,-6.00,"1,554",
114/12/10,"2,407,957","1,519,386,490",623.00,645.00,611.00,637.00,+27.00,"4,569",
114/12/11,"2,525,004","1,621,564,199",640.00,668.00,626.00,627.00,-10.00,"9,636",
114/12/12,"1,174,874","755,195,245",643.00,655.00,630.00,636.00,+9.00,"6,527",
114/12/15,"1,194,475","771,970,008",625.00,656.00,625.00,654.00,+18.00,"2,379",
114/12/16,"1,916,541","1,273,106,148",664.00,678.00,653.00,678.00,+24.00,"3,565",
114/12/17,"3,253,701","2,289,534,603",686.00,724.00,682.00,706.00,+28.00,"5,471",
114/12/18,"1,634,056","1,124,599,015",705.00,707.00,675.00,683.00,-23.00,"4,780",
114/12/19,"1,498,935","1,044,288,316",696.00,708.00,682.00,708.00,+25.00,"2,680",
114/12/22,"1,023,263","712,196,468",714.00,719.00,682.00,684.00,-24.00,"4,813",
114/12/23,"577,637","393,822,854",690.00,692.00,674.00,684.00,0.00,"1,610",
114/12/24,"388,461","267,219,684",696.00,696.00,681.00,685.00,+1.00,840,
114/12/26,"1,051,429","745,567,019",690.00,719.00,685.00,710.00,+25.00,"2,400",
114/12/29,"624,909","435,534,304",714.00,716.00,689.00,693.00,-17.00,"2,769",
114/12/30,"548,276","376,402,117",694.00,694.00,680.00,691.00,-2.00,"1,533",
114/12/31,"954,167","665,649,574",694.00,714.00,682.00,692.00,+1.00,"1,939",
115/01/02,"445,399","312,027,372",693.00,709.00,693.00,699.00,+7.00,"1,068",
115/01/05,"1,187,587","845,635,644",715.00,725.00,696.00,703.00,+4.00,"2,374",
115/01/06,"1,532,132","1,096,472,277",702.00,732.00,699.00,727.00,+24.00,"2,816",
115/01/07,"949,636","697,063,877",739.00,745.00,718.00,735.00,+8.00,"1,937",
115/01/08,"1,151,123","862,002,612",747.00,765.00,733.00,733.00,-2.00,"3,535",
115/01/09,"612,176","447,786,682",738.00,742.00,724.00,726.00,-7.00,"1,952",
115/01/12,"1,244,255","929,893,601",753.00,774.00,726.00,740.00,+14.00,"2,649",
115/01/13,"2,388,308","1,828,899,299",770.00,784.00,742.00,770.00,+30.00,"4,174",
115/01/14,"1,196,632","938,770,561",776.00,795.00,770.00,785.00,+15.00,"2,885",
115/01/15,"1,178,893","900,294,397",779.00,779.00,752.00,767.00,-18.00,"3,344",
115/01/16,"2,618,639","1,991,325,233",794.00,803.00,732.00,732.00,-35.00,"6,377",
115/01/19,"1,017,440","753,656,902",730.00,764.00,722.00,759.00,+27.00,"2,669",
115/01/20,"1,004,402","770,868,792",742.00,783.00,742.00,756.00,-3.00,"2,086",
115/01/21,"832,809","617,289,391",752.00,754.00,733.00,734.00,-22.00,"2,501",
115/01/22,"714,063","525,736,061",749.00,752.00,727.00,737.00,+3.00,"1,747",
115/01/23,"811,594","609,482,056",740.00,760.00,739.00,748.00,+11.00,"1,491",
115/01/26,"548,992","405,437,100",752.00,755.00,732.00,733.00,-15.00,"1,899",
115/01/27,"638,706","464,775,144",734.00,739.00,720.00,720.00,-13.00,"2,331",
115/01/28,"490,161","359,581,692",727.00,739.00,727.00,729.00,+9.00,"1,294",
115/01/29,"438,454","317,935,859",733.00,738.00,720.00,721.00,-8.00,"1,597",
115/01/30,"1,091,709","768,679,851",724.00,724.00,698.00,698.00,-23.00,"3,571",
115/02/02,"777,280","535,617,859",703.00,707.00,677.00,691.00,-7.00,"2,435",
115/02/03,"384,171","269,234,224",706.00,709.00,692.00,704.00,+13.00,"1,165",
115/02/04,"387,242","269,483,246",700.00,702.00,691.00,693.00,-11.00,"1,435",
115/02/05,"486,693","332,365,714",685.00,693.00,676.00,678.00,-15.00,"1,809",
115/02/06,"518,812","348,682,084",671.00,687.00,658.00,677.00,-1.00,"1,636",
115/02/09,"501,659","348,703,103",690.00,704.00,682.00,697.00,+20.00,"1,213",
115/02/10,"1,776,393","1,185,495,106",677.00,685.00,655.00,667.00,-30.00,"4,536",
115/02/11,"718,342","487,592,780",676.00,691.00,668.00,677.00,+10.00,"1,668",
115/02/23,"1,071,728","745,920,839",685.00,713.00,679.00,685.00,+8.00,"2,069",
115/02/24,"373,645","260,979,928",695.00,703.00,687.00,701.00,+16.00,"1,089",
115/02/25,"972,327","707,946,909",704.00,742.00,704.00,728.00,+27.00,"2,475",
115/02/26,"1,455,516","1,099,926,186",738.00,774.00,726.00,766.00,+38.00,"3,900",
115/03/02,"1,229,408","911,918,986",733.00,766.00,725.00,730.00,-36.00,"4,261",
115/03/03,"710,298","516,004,037",737.00,742.00,716.00,718.00,-12.00,"1,823",
115/03/04,"1,227,905","834,852,898",699.00,705.00,663.00,667.00,-51.00,"3,930",
115/03/05,"1,099,126","795,752,527",690.00,733.00,690.00,733.00,+66.00,"2,570",
115/03/06,"1,782,848","1,342,256,127",740.00,765.00,739.00,752.00,+19.00,"3,233",
115/03/09,"979,008","677,681,656",694.00,712.00,678.00,690.00,-62.00,"2,657",
115/03/10,"961,413","702,293,752",741.00,750.00,716.00,727.00,+37.00,"1,732",
115/03/11,"829,913","622,776,478",745.00,761.00,740.00,743.00,+16.00,"1,891",
115/03/12,"2,362,835","1,833,811,464",743.00,796.00,736.00,787.00,+44.00,"5,057",
115/03/13,"2,887,614","2,308,319,770",800.00,826.00,782.00,786.00,-1.00,"5,150",
115/03/16,"1,290,443","1,035,543,390",796.00,811.00,785.00,800.00,+14.00,"2,554",
115/03/17,"1,098,371","880,600,589",806.00,817.00,782.00,785.00,-15.00,"3,134",
115/03/18,"3,065,695","2,557,780,317",800.00,853.00,795.00,831.00,+46.00,"5,382",
115/03/19,"1,715,877","1,438,407,558",819.00,852.00,813.00,839.00,+8.00,"3,197",
115/03/20,"2,505,716","2,080,049,006",850.00,858.00,820.00,826.00,-13.00,"4,412",
115/03/23,"1,146,036","910,789,413",806.00,810.00,783.00,789.00,-37.00,"3,651",
115/03/24,"797,312","628,183,416",812.00,815.00,771.00,776.00,-13.00,"2,347",
